,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30
salePurchaseOfStock,-54100000.00,-20231000.00,-4900000.00,,-630000.00,-47998000.00,-7791000.00,-1300000.00,0.00,-4410000.00,-38426000.00,-1300000.00,-100000.00,-1500000.00,-4467000.00,-15000000.00,-14264000.00,-1400000.00,-1333000.00,463600000.00,1629665000.00,1436679000.00,-8599000.00,6122000.00,-11954000.00,1356139000.00,-48375000.00,1377400000.00,1511351000.00,-5005000.00,773116000.00,13943000.00,-383477000.00,-404400000.00,-50300000.00,-50500000.00,-10700000.00,-7600000.00,-5400000.00,-171700000.00,,-7400000.00,-1513000.00,311104000.00,479406000.00,-20033000.00,-197000.00,-1145000.00,-25730000.00,-4163000.00,-62000.00,233532000.00,-617000.00,46249000.00,111300000.00,-62138000.00,211838000.00,,,-584696216.00,89694232.70,402288076.30,-507886093.00,-676421048.40,-278758761.40,-1374800571.00,-764319619.20,,,406634228.40,-458735031.63,-332074148.43,-16426696.50,88999080.66,-103372026.66,,,-405708713.48,-160778745.25,-258980211.08,144561512.20,-146296630.44,-47784670.68,-319004446.46,17819683.64,228048511.60,-263964347.20,-34012642.50,-34428500.70,-86819082.87,-91402868.43,,,,,,,,,,,,,,,
otherCashflowsFromFinancingActivities,-861300000.00,-1231500000.00,-681800000.00,-411600000.00,-482515000.00,415698000.00,-2501827000.00,-599100000.00,418700000.00,-1800541000.00,161817000.00,-1074500000.00,-697500000.00,-100000.00,-7488000.00,-1298985000.00,-57927000.00,-61000000.00,-85124000.00,-3632800000.00,-277756000.00,4131000.00,1719343000.00,-797322000.00,165702000.00,-288198000.00,-429861000.00,-539800000.00,-731132000.00,-794192000.00,-1142771000.00,-1873825000.00,540244000.00,-554200000.00,4029200000.00,644200000.00,291300000.00,-256100000.00,-55100000.00,-490900000.00,-729268000.00,249100000.00,-199005000.00,-195979000.00,-476736000.00,-217657000.00,723677000.00,677917000.00,-96069000.00,18051000.00,65106000.00,923813000.00,724912000.00,14844000.00,-33300000.00,-67089000.00,-64511000.00,913100000.00,456500000.00,-7667660.00,176575719.00,-53178703.78,168789899.00,938136521.70,61577791.50,-64493674.20,540873303.00,-943568865.00,11014440.00,128661649.56,-151128991.38,-407421764.94,571689180.00,987189054.74,309699580.26,35028000.00,,283541340.97,42377252.35,-260055492.60,1572310902.68,374717979.51,-27872148.45,-2235429404.42,369669674.24,329129429.60,16821016.80,821721982.40,863495545.70,251748494.90,18229047.40,,,,-18660284.00,,,,,,,,,,,
changeToNetincome,,,,,1065100000.00,1397800000.00,-1184759000.00,1359010000.00,447300000.00,331400000.00,-1176257000.00,-1888054000.00,2784818000.00,217121000.00,297581000.00,2032588000.00,-65277000.00,629655000.00,1065886000.00,626933759.31,235210671.71,152179401.99,-137218531.05,7490400000.00,3189789000.00,1197028000.00,459147000.00,-2012700000.00,,,,4061500000.00,,,,984200000.00,,,,4041435000.00,,,,,,,,,,,,,,,,,,,,,,,,142721000.00,,,,17290000.00,,,,,,,,66026000.00,,,,169706000.00,,,,,,,,19816000.00,,,,,,,,,,,,,,,,,,
capitalExpenditures,1282700000,1295700000,1153000000,2035500000,1855947000,1753090000,888537000,3010300000,1699700000,1639700000,1327335000,1394400000,1149900000,807100000,1346319000,2003900000,1623700000,895800000,546056000,1352800000,940399000,805079000,472676000,1165500000,727630000,751040000,559499000,1372100000,901999000,1151255000,707284000,2069863000,1284719000,1187200000,719500000,1276400000,1220200000,1120600000,875800000,1442700000,1057993000,756400000,543654000,1054664000,965662000,628161000,365613000,726097000,891618000,1001725000,580760000,770357000,769502000,527941000,219000000,574820000,323480000,386400000,154100000,1399143752,91529999.52,222117875.48,244508373,574282869.9,462878334.1,404561708.7,189177087.3,668026000,0,133385393.34,168416898.15,986606523.54,43980588,124345522.98,213712414.02,479736000,0,0,129749388.49,667100304.72,29073418.8,2500701.12,163525575.36,395466539.22,36841212.38,52680331.8,37312357.6,155711656,136515533.3,104337328.62,50257613.58,137782000,0,,29161387.2,,,,,,0,,,,,
changeReceivables,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashFlowsOtherOperating,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exchangeRateChanges,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashAndCashEquivalentsChanges,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInWorkingCapital,896800000.00,-1411600000.00,-4844700000.00,3571200000.00,412301000.00,-3634853000.00,-3032571000.00,5396800000.00,1027900000.00,-2643800000.00,-781302000.00,588800000.00,2235400000.00,-931500000.00,-995132000.00,2298800000.00,-135600000.00,-1145400000.00,-1201705000.00,2010700000.00,411939000.00,-760422000.00,-2108790000.00,2204300000.00,488037000.00,-1657937000.00,-1469576000.00,1759600000.00,939155000.00,-1593963000.00,-2685367000.00,3462042000.00,1480272000.00,337700000.00,-1259300000.00,2159800000.00,79000000.00,-405200000.00,-1367900000.00,1898200000.00,438212000.00,-706100000.00,-1955155000.00,1945734000.00,509689000.00,-261870000.00,-2177453000.00,1340334000.00,433178000.00,-34994000.00,-1143118000.00,1393108000.00,-150962000.00,-3347000.00,-491600000.00,609585000.00,210615000.00,-110500000.00,-1016700000.00,282471644.00,-312387411.80,1035393849.80,-892378082.00,-270278198.60,829044739.60,11143946.90,53589512.10,-3318056694.00,3187852987.80,-487877818.86,149016825.06,-576653683.86,117269955.00,780918142.97,-794636077.97,,,248911758.89,-298780622.24,-447243246.88,96284863.36,369165365.25,-357506981.73,-214436540.78,312458549.94,209140040.40,-161257748.80,58138753.60,-45731105.80,-6362748.92,-166429903.78,,,,-146884464.80,,,,,,,,,,,
stockBasedCompensation,87800000.00,104700000.00,77200000.00,95900000.00,66955000.00,73051000.00,77929000.00,80000000.00,108100000.00,94400000.00,105142000.00,40800000.00,63900000.00,52200000.00,51797000.00,46100000.00,40800000.00,73400000.00,45402000.00,42600000.00,38244000.00,46278000.00,33855000.00,82100000.00,40811000.00,41432000.00,44950000.00,45400000.00,39333000.00,47591000.00,37958000.00,55985000.00,53061000.00,42200000.00,45900000.00,44900000.00,35500000.00,36200000.00,44500000.00,61900000.00,39556000.00,37800000.00,42926000.00,38596000.00,42842000.00,,,,,,,39110000.00,,28895000.00,24500000.00,61531000.00,16069000.00,37000000.00,20100000.00,,192325733.36,-51301627.36,-47221410.00,,-617509726.50,729001100.70,-282898563.30,,,156273556.14,-33521912.37,,,,,,,143082266.30,219909997.06,407399304.60,52851037.16,,,315279833.90,-405457207.02,579876206.40,251199652.00,58726911.90,92066999.70,,,,,,74841972.00,,,,,,,,,,,
otherNonCashItems,1164100000.00,581700000.00,-1271600000.00,2183900000.00,1302823000.00,755768000.00,-1422179000.00,749000000.00,723100000.00,-494300000.00,-665920000.00,-2064500000.00,1022100000.00,307700000.00,-177540000.00,2270800000.00,-434900000.00,96900000.00,-1191579000.00,979700000.00,983743000.00,262633000.00,-1219357000.00,598400000.00,183127000.00,823452000.00,-46792000.00,-152900000.00,313741000.00,345314000.00,-3661620000.00,647110000.00,-700122000.00,-31700000.00,-140200000.00,380200000.00,-1046400000.00,-64200000.00,-782100000.00,1902400000.00,3071270000.00,-580300000.00,-714523000.00,608433000.00,-259656000.00,473194000.00,138745000.00,1179496000.00,465717000.00,263701000.00,-72014000.00,-1201422000.00,66092000.00,881225000.00,295300000.00,508924000.00,-638124000.00,1008600000.00,580900000.00,304997776.00,-18456910.20,-38567725.80,57224732.00,2269863687.60,477369455.90,-7418120.40,1308315.60,3640382220.00,-906155931.03,22081812.57,2166716.07,347671940.28,82064461.50,-513349401.67,467069727.67,,,2706.23,-5791.22,119302892.68,-8567.24,88909564.38,-33554231.58,200.60,-6485.02,513.40,2231.20,4910.80,-365.20,40381607.97,104132892.03,-54889905.51,,,-3492.80,,,,,,-59260000.00,,,,,
freeCashFlow,6640300000.00,2120000000.00,-1729300000.00,9775300000.00,4253447000.00,449113000.00,-368781000.00,8782200000.00,4698500000.00,233800000.00,1509523000.00,6999200000.00,5929500000.00,1031700000.00,197738000.00,7631000000.00,1928500000.00,2218300000.00,1534089000.00,7433400000.00,4316918000.00,2270343000.00,319619000.00,7735500000.00,3836318000.00,1673594000.00,1424997000.00,6560800000.00,3642555000.00,930622000.00,-2922102000.00,8917907000.00,4204005000.00,2684900000.00,2512700000.00,7495400000.00,1714000000.00,1470700000.00,702200000.00,8302800000.00,6197388000.00,939500000.00,188603000.00,6108301000.00,2696080000.00,1968629000.00,341490000.00,5254670000.00,2074968000.00,1422156000.00,654806000.00,2941722000.00,1330681000.00,1838497000.00,1665100000.00,2732816000.00,1505984000.00,1604700000.00,1414800000.00,3887170356.00,229984646.98,435760551.02,522384446.00,1870706548.50,1694234543.50,1586318127.20,1136440780.80,1485738035.00,3431739152.49,-530284254.84,1281840573.36,2035322138.67,145281127.50,300033756.82,297727883.18,,,333977752.72,361705123.15,1109895518.16,425662037.20,-125077537.11,254919981.75,1481960430.56,-489993842.44,868590897.00,360240627.20,365682112.80,336575615.40,132334035.40,200064877.70,54889905.51,,,57715027.20,,,,,,59260000.00,,,,,
researchDevelopment,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
effectOfAccountingCharges,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,
incomeBeforeTax,2803900000.00,2371900000.00,3877700000.00,4327500000.00,2803903000.00,3538622000.00,3565614000.00,4104200000.00,3122460000.00,3617085000.00,2915408000.00,8464300000.00,2431040000.00,1108173000.00,1490920000.00,3755000000.00,2826417000.00,2980011000.00,3381529000.00,4591400000.00,2754401000.00,2603719000.00,3217492000.00,5021800000.00,2934303000.00,2345292000.00,2628344000.00,5364100000.00,2404821000.00,2399104000.00,3230376000.00,5937300000.00,3901641000.00,2760100000.00,3914300000.00,5476000000.00,3272300000.00,2471600000.00,3148700000.00,5363600000.00,3171468000.00,2451200000.00,2882859000.00,4757287000.00,2986521000.00,2352350000.00,2951542000.00,4005225000.00,2324634000.00,2204035000.00,2707906000.00,3183259000.00,2343548000.00,1964407000.00,2212500000.00,2490382000.00,1811462000.00,1775800000.00,2118900000.00,3411842572.00,1322351732.00,764586138.60,1112269478.00,1684619198.30,1001809890.20,789148405.20,1054475631.30,1676845440.50,836846127.00,662858440.86,944716572.39,931130586.30,607675365.00,736267329.00,292211931.76,797905852.74,305464263.39,303060162.63,419304597.27,503298196.48,399230337.52,204965107.20,766586689.56,863507211.38,-62457533.16,252972526.60,182924932.00,411485240.50,168583828.00,55651422.30,206202567.65,137175827.26,-27792455.24,-130012562.49,83380121.60,123899868.20,52604910.00,107713632.00,21084937.83,96674840.00,72652760.00,106291540.00,89709300.00,133121300.00,66168200.00,158783750.00
minorityInterest,-106500000.00,-94800000.00,-119700000.00,-116500000.00,-106500000.00,-94300000.00,-116100000.00,-139700000.00,-160200000.00,1212000000.00,1586272000.00,1335496000.00,1567867000.00,1609542000.00,1749164000.00,1277980000.00,1269693000.00,1303586000.00,1382121000.00,310927008.99,264951096.29,301249169.44,285221973.91,49515000.00,45810000.00,32546000.00,28676000.00,49261000.00,36536000.00,43400000.00,35810000.00,26388000.00,13288000.00,27554000.00,47790000.00,39806000.00,26928000.00,22644000.00,22243000.00,749364000.00,21180000.00,307145000.00,460631000.00,1964423000.00,12028000.00,11508000.00,11114000.00,16836000.00,5914000.00,8892000.00,10662000.00,16560000.00,7994000.00,9807000.00,393000.00,1320000.00,-10125000.00,10125000.00,10432000.00,35136000.00,0.00,-7912000.00,7912000.00,19072000.00,4096000.00,-4082000.00,4082000.00,7925000.00,984000.00,0.00,0.00,-916000.00,916000.00,16000.00,0.00,1394000.00,-697000.00,697000.00,2202000.00,2830000.00,0.00,-2409000.00,2409000.00,1197000.00,0.00,0.00,0.00,577000.00,3070000.00,-774000.00,774000.00,104267000.00,32027000.00,50811000.00,57481000.00,,,,,,,,,,,
sellingGeneralAdministrative,1314300000.00,1315600000.00,1305600000.00,1454200000.00,1314336000.00,1294802000.00,1173436000.00,1383900000.00,1116561000.00,1142886000.00,1234059000.00,897000000.00,704057000.00,682032000.00,665346000.00,678600000.00,632466000.00,707400000.00,661522000.00,595200000.00,617105000.00,582760000.00,572143000.00,1018900000.00,528467000.00,520780000.00,555659000.00,573900000.00,505055000.00,553551000.00,533638000.00,653300000.00,569504000.00,537000000.00,521500000.00,627500000.00,394200000.00,354900000.00,443400000.00,632600000.00,352498000.00,396400000.00,351740000.00,395029000.00,504853000.00,343007000.00,303611000.00,369975000.00,278384000.00,209597000.00,322644000.00,260610000.00,299712000.00,309319000.00,327300000.00,446479000.00,323953000.00,394600000.00,313100000.00,561571000.00,1593527988.00,858634000.00,722378000.00,789899000.00,1209964815.50,698509000.00,561322000.00,643006000.00,1303370286.00,578810000.00,480525000.00,479461000.00,1075786717.50,499423000.00,395274000.00,522323000.00,727908634.50,185960000.00,205538000.00,262035000.00,433369746.88,234616000.00,150392000.00,176307000.00,360385726.58,74220000.00,201251000.00,287751000.00,387193007.00,131112000.00,159283000.00,10351000.00,318588254.82,202453000.00,237937000.00,,195440805.00,,,,162727960.00,,,,188206900.00,
sellingAndMarketingExpenses,4896800000.00,4772100000.00,4658000000.00,5299000000.00,4896778000.00,4490857000.00,4045995000.00,5109600000.00,4275220000.00,4008878000.00,3574633000.00,4163800000.00,3898698000.00,3150264000.00,3406852000.00,3456300000.00,3078160000.00,3085118000.00,3028003000.00,3309100000.00,2892641000.00,3168975000.00,3095288000.00,3168600000.00,2971041000.00,2850624000.00,2925230000.00,3056200000.00,2951972000.00,2939355000.00,3063008000.00,3278100000.00,2613769000.00,2587200000.00,2698800000.00,2336200000.00,2159900000.00,2347200000.00,2315400000.00,1954800000.00,1999915000.00,2084600000.00,1988907000.00,1974987000.00,1820697000.00,1803545000.00,1747371000.00,1682319000.00,1544036000.00,1510816000.00,1513829000.00,1670443000.00,1482502000.00,1461996000.00,1423600000.00,1583833000.00,1346801000.00,1307200000.00,1304200000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grossProfit,9939500000.00,9262500000.00,10400000000.00,11707700000.00,9939569000.00,8614741000.00,9024666000.00,11514700000.00,9239538000.00,7745872000.00,8694431000.00,10358700000.00,8181349000.00,5813453000.00,6959408000.00,9477400000.00,6727920000.00,7183832000.00,7532425000.00,9966900000.00,6693030000.00,7122312000.00,7179471000.00,10038900000.00,6880181000.00,6219764000.00,6718664000.00,8569900000.00,6267329000.00,6482599000.00,7604782000.00,10367200000.00,7001207000.00,6135400000.00,7155000000.00,8423100000.00,5668600000.00,5136700000.00,6036800000.00,7778600000.00,5627756000.00,4910800000.00,5149983000.00,7077430000.00,5414090000.00,4525004000.00,4922976000.00,5841075000.00,4244274000.00,3793042000.00,4455009000.00,5002960000.00,3919590000.00,3739353000.00,4122400000.00,4527048000.00,3552755000.00,3623700000.00,3758600000.00,3937876080.00,3168416264.00,3102055254.64,3197298255.00,3967790392.60,3086901225.80,2963656476.80,3097793061.30,3390661566.50,2876868691.50,2704497017.25,2666671074.72,2976081679.23,2525143005.00,2328664338.00,2352526581.93,2825533969.50,1774873163.66,1242902366.13,1369516392.43,1652083486.20,1115070286.40,871794001.92,1009156803.24,1570726480.34,876907805.22,755997325.40,805378414.40,1189731569.30,682988667.50,593256478.80,707561990.31,864405540.52,557864039.37,474822596.67,473370452.00,433154358.30,305898345.00,261013376.00,353116514.01,450933720.00,294996280.00,276774380.00,335756100.00,413797800.00,233560600.00,196030650.00
reconciledDepreciation,1671500000.00,1703900000.00,1526800000.00,1632300000.00,1523400000.00,1469600000.00,1331000000.00,1462500000.00,1370500000.00,1300100000.00,1263500000.00,1364253000.00,1326944000.00,1302191000.00,1174012000.00,1264087000.00,1255500000.00,1109200000.00,1046498000.00,1161801000.00,1068990000.00,923214000.00,869095000.00,994465000.00,917670000.00,872395000.00,827570000.00,916830000.00,847504000.00,883831000.00,863835000.00,885279000.00,753872000.00,763900000.00,671500000.00,710900000.00,593800000.00,552900000.00,534800000.00,519281000.00,534875000.00,493300000.00,476150000.00,500519000.00,461083000.00,427873000.00,379125000.00,396709000.00,363854000.00,349479000.00,344658000.00,496570000.00,357381000.00,337549000.00,375700000.00,360169000.00,313831000.00,341700000.00,360800000.00,469269364.00,1344292.90,23307595.10,796778748.00,-691948394.70,712232313.50,717712316.10,686003765.10,1469266430.00,193096702.00,-3396381.27,672323486.76,1974199450.53,42658429.50,-162137664.71,749253627.71,965217766.45,136694121.18,3852784.80,270038797.38,764349540.28,12690810.28,-9744774.66,251404424.10,564242624.46,1176898.84,6837984.80,177741854.40,131958923.20,222832072.70,179710703.59,173507190.71,4937082.79,50358616.33,41956965.19,98682078.40,27447189.30,23705685.00,21744632.00,23164582.08,24735200.00,23111400.00,20240500.00,,,,
ebit,4219200000.00,3818400000.00,4889700000.00,5428600000.00,4057321000.00,4037290000.00,4164731000.00,5208000000.00,4334408000.00,4415732000.00,4125176000.00,9018100000.00,4105089000.00,1977455000.00,2921368000.00,5449500000.00,3603537000.00,3631928000.00,3988555000.00,5886300000.00,3373833000.00,3136589000.00,3643235000.00,5423400000.00,3397991000.00,2974235000.00,3400121000.00,4643200000.00,3188272000.00,3282102000.00,4234416000.00,6299221000.00,4076759000.00,3333400000.00,4481300000.00,5983900000.00,3526100000.00,2734800000.00,3557100000.00,5780100000.00,3387533000.00,2692200000.00,3061008000.00,4365934000.00,3524295000.00,2351627000.00,2873355000.00,4452289000.00,2281750000.00,2198454000.00,2735407000.00,3671524000.00,2541476000.00,2191548000.00,2545900000.00,2749072000.00,2111885000.00,2386260000.00,2226200000.00,4020326972.00,1545814712.00,1500245236.52,1402764132.00,5725737867.00,985488529.20,694168712.40,1408206318.90,361869392.00,1189353836.00,1233743555.97,1183205897.40,-1358134766.88,1757408823.00,1242292761.71,1096472891.08,3525339.98,1413732682.97,479910667.08,765089656.64,1044277687.52,742342059.92,655963667.46,611659932.72,352177873.00,464404399.82,333967231.00,396013456.80,178653425.00,133123966.50,268903688.40,314076527.84,-370519846.82,254845901.09,177343575.42,239981556.00,288008263.40,88967430.00,31102656.00,104134424.76,108022300.00,89008520.00,119014140.00,93006600.00,298939400.00,45353700.00,18515800.00
ebitda,5890700000.00,5522300000.00,6631400000.00,7389300000.00,6292576000.00,6516168000.00,6062856000.00,6670500000.00,5704908000.00,5715832000.00,5388706000.00,10382300000.00,5431989000.00,3279655000.00,4095380000.00,6713600000.00,4859037000.00,4741128000.00,5035053000.00,7048100000.00,4442823000.00,4059803000.00,4512330000.00,6417800000.00,4315661000.00,3846630000.00,4227691000.00,5560000000.00,4035776000.00,4165933000.00,5098251000.00,7184500000.00,4830631000.00,4097300000.00,5152800000.00,6694800000.00,4119900000.00,3287700000.00,4091900000.00,6299500000.00,3922408000.00,3185500000.00,3537158000.00,4866453000.00,3985378000.00,2779500000.00,3252480000.00,4848998000.00,2645604000.00,2547933000.00,3080065000.00,4168094000.00,2898857000.00,2529097000.00,2921600000.00,3109241000.00,2425716000.00,2727960000.00,2587000000.00,4489596336.00,1547159004.90,1523552831.62,2199542880.00,5033789472.30,1697720842.70,1411881028.50,2094210084.00,1831135822.00,1382450538.00,1230347174.70,1855529384.16,616064683.65,1800067252.50,1080155097.00,1845726518.79,968743106.43,1550426804.15,483763451.88,1035128454.02,1808627227.80,755032870.20,646218892.80,863064356.82,916420497.46,465581298.66,340805215.80,573755311.20,310612348.20,355956039.20,448614391.99,487583718.55,-365582764.03,305204517.42,219300540.61,338663634.40,315455452.70,112673115.00,52847288.00,127299006.84,132757500.00,112119920.00,139254640.00,91414800.00,435851300.00,21581350.00,-121429200.00
depreciationAndAmortization,1671500000.00,1703900000.00,1741700000.00,1960700000.00,2235255000.00,2478878000.00,1898125000.00,1462500000.00,1370500000.00,1300100000.00,1263530000.00,1364200000.00,1326900000.00,1302200000.00,1174012000.00,1264100000.00,1255500000.00,1109200000.00,1046498000.00,1161800000.00,1068990000.00,923214000.00,869095000.00,994400000.00,917670000.00,872395000.00,827570000.00,916800000.00,847504000.00,883831000.00,863835000.00,885279000.00,753872000.00,763900000.00,671500000.00,710900000.00,593800000.00,552900000.00,534800000.00,519400000.00,534875000.00,493300000.00,476150000.00,500519000.00,461083000.00,427873000.00,379125000.00,396709000.00,363854000.00,349479000.00,344658000.00,496570000.00,357381000.00,337549000.00,375700000.00,360169000.00,313831000.00,341700000.00,360800000.00,469269364.00,1344292.90,23307595.10,796778748.00,-691948394.70,712232313.50,717712316.10,686003765.10,1469266430.00,193096702.00,-3396381.27,672323486.76,1974199450.53,42658429.50,-162137664.71,749253627.71,965217766.45,136694121.18,3852784.80,270038797.38,764349540.28,12690810.28,-9744774.66,251404424.10,564242624.46,1176898.84,6837984.80,177741854.40,131958923.20,222832072.70,179710703.59,173507190.71,4937082.79,50358616.33,41956965.19,98682078.40,27447189.30,23705685.00,21744632.00,23164582.08,24735200.00,23111400.00,20240500.00,-1591800.00,136911900.00,-23772350.00,-139945000.00
nonOperatingIncomeNetOther,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operatingIncome,4057300000.00,3447800000.00,4889700000.00,5428600000.00,4057321000.00,4037290000.00,4164731000.00,5166500000.00,4018040000.00,3903408000.00,3992254000.00,7432800000.00,3586818000.00,1918145000.00,3034404000.00,5330500000.00,3140463000.00,3548179000.00,4055733000.00,6209300000.00,3368753000.00,3650232000.00,3761168000.00,6274300000.00,3613770000.00,3038845000.00,3499907000.00,6275700000.00,3136835000.00,3298599000.00,4394232000.00,7045900000.00,4218552000.00,3120500000.00,4393600000.00,6059300000.00,3490400000.00,2767300000.00,3509600000.00,5918300000.00,3666606000.00,2719300000.00,3121858000.00,4997090000.00,3330761000.00,2520970000.00,3011179000.00,4095870000.00,2630855000.00,2229366000.00,2753309000.00,3258573000.00,2295363000.00,2069955000.00,2399100000.00,2654979000.00,2054329000.00,2025000000.00,2443600000.00,3727756624.00,1574890200.00,786192515.84,1115539862.00,1674200789.10,986141018.10,782423377.00,1046858190.00,1690992459.50,834792965.50,684265345.05,939922740.36,-743459031.51,1200711600.00,726882723.00,468837181.61,33194268.59,910273267.57,329131413.12,685222941.62,1023607202.04,576907421.16,359594029.92,502179748.41,325004246.40,429392735.16,294948439.00,340396334.40,134899190.70,234600932.00,223061465.70,299744426.44,-149342909.13,188917168.22,108789230.04,166727061.60,222574913.80,86751855.00,57274360.00,100881330.18,122485920.00,109156920.00,123409220.00,93006600.00,298939400.00,45353700.00,18515800.00
otherOperatingExpenses,16529600000.00,15341300000.00,15642300000.00,17223200000.00,16644600000.00,14000816000.00,14341306000.00,16736900000.00,14447408000.00,11778067000.00,12600118000.00,13040700000.00,11857884000.00,9590791000.00,9647984000.00,10300300000.00,8875249000.00,8592539000.00,8644302000.00,9766100000.00,7723190000.00,8038695000.00,8031186000.00,8794000000.00,7825680000.00,7264755000.00,7830653000.00,8127300000.00,7422572000.00,7123576000.00,7267232000.00,8159600000.00,6568411000.00,6549300000.00,6375000000.00,6279000000.00,5160200000.00,5425700000.00,5480600000.00,5571400000.00,4974905000.00,4845700000.00,4665977000.00,5358881000.00,4695625000.00,4446951000.00,4363720000.00,4609509000.00,3935709000.00,3736120000.00,3943562000.00,4130258000.00,3680154000.00,3593194000.00,3656000000.00,4120128000.00,3355718000.00,3323200000.00,3429500000.00,2342080952.00,3297472412.00,3949667464.80,3723695560.00,1438676497.10,3640851508.00,3742535087.00,3600280878.30,3434790197.50,3531483213.50,3376217842.41,3062739353.55,5352511273.71,2719746315.00,2949782598.00,3230206296.38,3647353741.88,2045756405.18,1843509814.26,1678747271.16,1985407161.32,1427604111.64,1479315232.80,1496702412.15,2367430613.08,1166472419.52,1195380339.40,1256272697.60,2137005757.10,1231178609.00,1077473432.40,1217728510.93,2155371256.79,993731441.01,1003642266.16,710760350.40,781179843.60,664167465.00,620058816.00,739080787.71,837000200.00,605044600.00,575408500.00,707214000.00,655939050.00,572617850.00,546862000.00
