,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-08-31,2020-07-31,2020-05-31,2020-04-30,2020-02-29,2020-01-31,2019-11-30,2019-10-31,2019-08-31,2019-07-31,2019-04-30,2019-02-28,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,2013-01-31,2012-10-31,2012-07-31,2012-04-30,2012-01-31,2011-10-31,2011-07-31,2011-04-30,2011-01-31,2010-10-31,2010-07-31,2010-04-30,2010-01-31,2009-10-31,2009-07-31,2009-04-30,2009-01-31,2008-10-31,2008-07-31,2008-04-30,2008-01-31,2007-10-31,2007-07-31,2007-04-30,2007-01-31,2006-10-31,2006-07-31,2006-04-30,2006-01-31,2005-10-31,2005-07-31,2005-04-30,2005-01-31,2004-10-31,2004-07-31,2004-04-30,2004-01-31,2003-10-31,2003-07-31,2003-04-30,2003-01-31,2002-10-31,2002-07-31,2002-05-31,2002-04-30,2001-10-31,2001-07-31,2001-04-30,2001-01-31,2000-10-31,2000-07-31,2000-04-30,2000-01-31,1999-10-31,1999-07-31,1999-04-30,1999-01-31,1998-10-31,1998-07-31,1998-04-30,1998-01-31,1997-10-31,1997-07-31,1997-04-30,1997-01-31,1996-10-31,1996-07-31,1996-04-30,1996-01-31,1995-10-31,1995-07-31,1995-04-30,1995-01-31,1994-10-31,1994-07-31,1994-04-30,1994-01-31,1993-10-31,1993-07-31,1993-04-30,1993-01-31,1992-10-31,1992-07-31
propertyPlantAndEquipmentNet,1737816000.00,1797241000.00,1816371000.00,1868513000.00,1938641000.00,1986254000.00,1955334000.00,1921293000.00,1813516000.00,1744643000.00,1758710000.00,1779773000.00,1893708000.00,1930842000.00,1930842000.00,1960027000.00,1960027000.00,2154036000.00,2154036000.00,2250483000.00,2250483000.00,2216575000.00,2216575000.00,2188895000.00,742149000.00,742149000.00,735714000.00,732350000.00,732179000.00,724239000.00,726168000.00,719127000.00,710500000.00,707797000.00,708488000.00,700270000.00,706221000.00,703586000.00,709261000.00,712279000.00,706885000.00,694856000.00,714166000.00,732834000.00,683749000.00,637417000.00,630206000.00,593879000.00,522269000.00,509633000.00,537058000.00,544751000.00,572104000.00,582162000.00,629486000.00,635540000.00,641907000.00,643120000.00,652361000.00,657131000.00,677880000.00,713142000.00,741019000.00,745086000.00,739702000.00,740240000.00,748265000.00,718639000.00,667691000.00,625568000.00,597948000.00,552218000.00,523487000.00,481645000.00,440868000.00,404390000.00,356614000.00,345518000.00,351855000.00,351331000.00,349493000.00,353213000.00,310512000.00,299115000.00,277193000.00,278689000.00,288230000.00,277619000.00,270903000.00,267479000.00,270283000.00,263989000.00,262959000.00,257731000.00,251172000.00,235682000.00,201830000.00,183373000.00,140321000.00,122075000.00,103103000.00,84926000.00,78285000.00,68241000.00,60221000.00,53370000.00,52534000.00,45541000.00,41413000.00,38547000.00,38448000.00,37613000.00,36446000.00,34191000.00,33080000.00,32187000.00,33421000.00,33421000.00,34700000.00,37100000.00,33200000.00,29500000.00,24300000.00,21000000.00,17600000.00,15100000.00,15100000.00,12400000.00,12400000.00,,,
accumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netWorkingCapital,,439015000.00,413064000.00,331293000.00,413064000.00,591675000.00,459328000.00,,543060000.00,905958000.00,832365000.00,751297000.00,664161000.00,613450000.00,,741953000.00,,896711000.00,,296174000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInvestedCapital,,1676224000.00,1649241000.00,1608074000.00,1649241000.00,1874443000.00,1749445000.00,,1788813000.00,1732946000.00,1607211000.00,1505281000.00,1411955000.00,1389278000.00,,1514853000.00,,1639955000.00,,1247853000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockSharesOutstanding,198367000.00,196103000.00,197160000.00,196893000.00,195776000.00,180189000.00,219742000.00,203388000.00,205013000.00,208933000.00,206562000.00,196585000.00,184397000.00,166315000.00,166315000.00,166781000.00,166781000.00,168282000.00,168282000.00,168693000.00,168693000.00,171781000.00,171781000.00,174073000.00,176254000.00,176254000.00,178122000.00,178505000.00,178273000.00,180189000.00,179132000.00,178788000.00,181678000.00,185054000.00,184615000.00,183413000.00,182927000.00,194259000.00,197478000.00,196885000.00,195880000.00,195627000.00,195221000.00,194747000.00,194702000.00,194287000.00,194612000.00,195951000.00,196718000.00,201376000.00,201967000.00,199807000.00,197252000.00,197252000.00,195985000.00,196578000.00,196633000.00,196633000.00,197323000.00,203153000.00,210285000.00,210285000.00,209393000.00,209015000.00,207286000.00,207286000.00,207334000.00,207504000.00,208104000.00,208104000.00,218786000.00,222044000.00,225565000.00,225565000.00,228401000.00,229210500.00,228387000.00,228387000.00,233981000.00,236709000.00,234163500.00,234163500.00,227241379.00,222492000.00,219741000.00,219741000.00,216593703.00,217140000.00,215973000.00,215973000.00,72405000.00,219795000.00,221142000.00,221142000.00,73455000.00,223646177.00,221178000.00,221178000.00,47664000.00,214096500.00,218650675.00,218758500.00,220311844.00,218851574.00,217394303.00,48358000.00,24000000.00,24056000.00,23705000.00,23705000.00,207448276.00,198467766.00,197649175.00,9918000.00,92203898.00,9877000.00,9875000.00,9875000.00,209895052.00,209895052.00,188087774.00,201565884.00,191904048.00,191904048.00,145641465.00,156588372.00,179910045.00,179910045.00,167916042.00,149925037.00,134932534.00,134932534.00
investments,,-52431000.00,-46020000.00,-61311000.00,-46020000.00,-71677000.00,-69727000.00,-58660000.00,,50000000.00,-75000000.00,-112187000.00,-35843000.00,29956000.00,2283000.00,25044000.00,-9057000.00,-5000000.00,-65802000.00,-65802000.00,-58233000.00,-5000000.00,-61217000.00,47135000.00,-13280000.00,-58486000.00,-39856000.00,-20000000.00,-20000000.00,-93136000.00,,-20000000.00,,,-93136000.00,,,,-93136000.00,,,10002000.00,,10002000.00,,2111000.00,47007000.00,53041000.00,,-121932000.00,6324000.00,2954000.00,,17068000.00,75280000.00,11098000.00,,-62312000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeToLiabilities,,,,,,-10152000.00,-37805000.00,4579000.00,,92991000.00,-25056000.00,,-48678000.00,59655000.00,118073000.00,-169667000.00,-109482000.00,-65684000.00,-80961000.00,32180000.00,49584000.00,146711000.00,85222000.00,-101582000.00,,-80399000.00,82608000.00,49324000.00,-45322000.00,-17537000.00,,82812000.00,,-71205000.00,11071000.00,92709000.00,,-60257000.00,16912000.00,64751000.00,,6424000.00,124219000.00,25557000.00,,13708000.00,131576000.00,50250000.00,,32736000.00,59454000.00,14608000.00,,,26549000.00,8856000.00,,,18283000.00,,,,28871000.00,44498000.00,,,,9726000.00,,,,4774000.00,,,110582000.00,72540000.00,,,72740000.00,22136000.00,7191000.00,,45815000.00,45163000.00,5830000.00,,41702000.00,56963000.00,19973000.00,15268000.00,,35224000.00,6942000.00,,14121000.00,24074000.00,6589000.00,,56157000.00,39081000.00,8059000.00,,42469000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCashflowsFromInvestingActivities,,-98451000.00,-46020000.00,-261375000.00,-46020000.00,-71677000.00,-69727000.00,-58660000.00,,-8373000.00,-112187000.00,,-35843000.00,-31328000.00,2283000.00,-9057000.00,-9057000.00,-65802000.00,-65802000.00,-58233000.00,-58233000.00,-61217000.00,-61217000.00,10358000.00,-58486000.00,-282829000.00,-82555000.00,-74571000.00,-67217000.00,-36585000.00,,-48874000.00,,-40146000.00,-54191000.00,-47258000.00,,-25094000.00,-42663000.00,-30231000.00,,-34648000.00,-64398000.00,-74565000.00,,-64481000.00,-47170000.00,-46323000.00,,-144815000.00,-16943000.00,-20909000.00,,-7983000.00,71589000.00,-17153000.00,,-133207000.00,27609000.00,,0.00,,,,,,78389000.00,106668000.00,166564000.00,223444000.00,102661000.00,152873000.00,265859000.00,191118000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netBorrowings,,,,,,35300000.00,171623000.00,171623000.00,,171623000.00,,,,-200000000.00,-130000000.00,736108000.00,736108000.00,736108000.00,736108000.00,736108000.00,736108000.00,736108000.00,736108000.00,,-1875000.00,-1875000.00,-371000.00,-1272000.00,-3284000.00,5321000.00,,-1517000.00,,-2382000.00,1229000.00,-1702000.00,,-681000.00,-2329000.00,-2222000.00,,-3381000.00,-1195000.00,-1176000.00,,-1446000.00,-1133000.00,2304000.00,,-551000.00,-849000.00,-725000.00,,-941000.00,-913000.00,-800000.00,,-756000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCashFromFinancingActivities,,-48322000.00,1908000.00,-343746000.00,37946000.00,-63738000.00,-38355000.00,-30377000.00,-36767000.00,-35928000.00,-22125000.00,-19955000.00,-200349000.00,-134360000.00,-134360000.00,714571000.00,714571000.00,-23079000.00,-23079000.00,-55372000.00,-55372000.00,-86136000.00,-86136000.00,-46639000.00,-102368000.00,-102368000.00,-49251000.00,-16603000.00,-84281000.00,-13925000.00,-23916000.00,-27341000.00,-123590000.00,-21552000.00,-9920000.00,-24478000.00,-29114000.00,-237124000.00,-42015000.00,-20735000.00,-29292000.00,-27474000.00,-25204000.00,-25478000.00,-25628000.00,-22148000.00,-24450000.00,-20646000.00,-49282000.00,-175696000.00,-291366000.00,-15736000.00,-11757000.00,-19593000.00,-37330000.00,-22114000.00,-21689000.00,-133398000.00,-20726000.00,-159881000.00,-122525000.00,-41172000.00,-42275000.00,-17470000.00,-18888000.00,-20821000.00,-19511000.00,-19909000.00,51730000.00,-216115000.00,-79222000.00,-114440000.00,-104193000.00,-78364000.00,-70337000.00,-10204000.00,-9856000.00,-31270000.00,-148597000.00,2106000.00,11661000.00,26369000.00,-11565000.00,7791000.00,6527000.00,-1479000.00,-576000.00,-990000.00,-1939000.00,-9185000.00,-11443000.00,-1922000.00,136000.00,-1087000.00,-7330000.00,10727000.00,5291000.00,35447000.00,336000.00,-15385000.00,-5096000.00,330000.00,123000.00,917000.00,1306000.00,913000.00,-278000.00,721000.00,677000.00,1286000.00,50000.00,8000.00,13000.00,43000.00,354000.00,28000.00,,,11000000.00,11900000.00,16900000.00,-18100000.00,14700000.00,3400000.00,25900000.00,25900000.00,,,,,,
changeToOperatingActivities,,,,,,-3655000.00,-31697000.00,-95182000.00,,-34765000.00,-45691000.00,,1750000.00,18377000.00,18377000.00,-61730000.00,-61730000.00,3193000.00,3193000.00,-8975000.00,-8975000.00,-20446000.00,-20446000.00,-50157000.00,,16686000.00,2116000.00,32557000.00,-21227000.00,9251000.00,,70504000.00,,-5966000.00,-53542000.00,7155000.00,,-1310000.00,-1042000.00,,,28070000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInCash,,57474000.00,-52368000.00,88076000.00,-16081000.00,-130561000.00,-205995000.00,-305898000.00,-33326000.00,57315000.00,-133798000.00,158121000.00,-206431000.00,43018000.00,43018000.00,493839000.00,493839000.00,147416000.00,147416000.00,-52652000.00,-52652000.00,-37505000.00,-37505000.00,-28659000.00,53458000.00,53458000.00,-43450000.00,33622000.00,-123913000.00,156086000.00,64969000.00,-32639000.00,-153416000.00,86946000.00,43733000.00,8958000.00,-21091000.00,-103049000.00,35826000.00,383000.00,-83790000.00,130252000.00,17817000.00,-65071000.00,-91234000.00,64649000.00,9096000.00,-37987000.00,-125944000.00,-35564000.00,-151394000.00,-17366000.00,-6102000.00,339261000.00,-9015000.00,-85369000.00,-192925000.00,36818000.00,205252000.00,-109716000.00,-158721000.00,181357000.00,12340000.00,81456000.00,-54535000.00,140505000.00,-20553000.00,15152000.00,222177000.00,11184000.00,-18840000.00,53926000.00,10054000.00,-61479000.00,-210142000.00,162786000.00,38043000.00,-85518000.00,13509000.00,-47760000.00,-24763000.00,1306000.00,50402000.00,10904000.00,-38875000.00,158570000.00,-26574000.00,12373000.00,-87571000.00,79130000.00,6150000.00,-10808000.00,-60344000.00,107447000.00,-2546000.00,-38368000.00,-19581000.00,62487000.00,51094000.00,-14139000.00,-42577000.00,24553000.00,2929000.00,-14069000.00,-8772000.00,27895000.00,7779000.00,-8008000.00,-4085000.00,35732000.00,8241000.00,-9875000.00,-20065000.00,25408000.00,-7409000.00,-1530000.00,-2129000.00,-2129000.00,11000000.00,11900000.00,16900000.00,-18100000.00,-18100000.00,3400000.00,25900000.00,25900000.00,,,,,,
beginPeriodCashFlow,1184000.00,117841000.00,170209000.00,82133000.00,98214000.00,228775000.00,434770000.00,740668000.00,773994000.00,716679000.00,850477000.00,692356000.00,898787000.00,855769000.00,855769000.00,361930000.00,361930000.00,214514000.00,214514000.00,267166000.00,267166000.00,304671000.00,304671000.00,333330000.00,279872000.00,279872000.00,323322000.00,289700000.00,413613000.00,257527000.00,192558000.00,225197000.00,378613000.00,291667000.00,247934000.00,238976000.00,260067000.00,363116000.00,327290000.00,326907000.00,410697000.00,280445000.00,262628000.00,327699000.00,418933000.00,354284000.00,345188000.00,383175000.00,509119000.00,544683000.00,696077000.00,713443000.00,719545000.00,380284000.00,389299000.00,474668000.00,667593000.00,630775000.00,425523000.00,535239000.00,693960000.00,512603000.00,500263000.00,418807000.00,473342000.00,332837000.00,353390000.00,338238000.00,116061000.00,104877000.00,123717000.00,69791000.00,59737000.00,121216000.00,331358000.00,168572000.00,130529000.00,216047000.00,202538000.00,250298000.00,275061000.00,273755000.00,223353000.00,212449000.00,251324000.00,92754000.00,119328000.00,106955000.00,194526000.00,115396000.00,109246000.00,120054000.00,180398000.00,72951000.00,75497000.00,113865000.00,133446000.00,70959000.00,19865000.00,34004000.00,76581000.00,52028000.00,49099000.00,63168000.00,71940000.00,44045000.00,36266000.00,44274000.00,48359000.00,12627000.00,4386000.00,14261000.00,34326000.00,8918000.00,16327000.00,17857000.00,19986000.00,19986000.00,500000.00,500000.00,16900000.00,200000.00,200000.00,200000.00,25900000.00,,,,,,,
endPeriodCashFlow,1184000.00,175315000.00,117841000.00,170209000.00,82133000.00,98214000.00,228775000.00,434770000.00,740668000.00,773994000.00,716679000.00,850477000.00,692356000.00,898787000.00,898787000.00,855769000.00,855769000.00,361930000.00,361930000.00,214514000.00,214514000.00,267166000.00,267166000.00,304671000.00,333330000.00,333330000.00,279872000.00,323322000.00,289700000.00,413613000.00,257527000.00,192558000.00,225197000.00,378613000.00,291667000.00,247934000.00,238976000.00,260067000.00,363116000.00,327290000.00,326907000.00,410697000.00,280445000.00,262628000.00,327699000.00,418933000.00,354284000.00,345188000.00,383175000.00,509119000.00,544683000.00,696077000.00,713443000.00,719545000.00,380284000.00,389299000.00,474668000.00,667593000.00,630775000.00,425523000.00,535239000.00,693960000.00,512603000.00,500263000.00,418807000.00,473342000.00,332837000.00,353390000.00,338238000.00,116061000.00,104877000.00,123717000.00,69791000.00,59737000.00,121216000.00,331358000.00,168572000.00,130529000.00,216047000.00,202538000.00,250298000.00,275061000.00,273755000.00,223353000.00,212449000.00,251324000.00,92754000.00,119328000.00,106955000.00,194526000.00,115396000.00,109246000.00,120054000.00,180398000.00,72951000.00,75497000.00,113865000.00,133446000.00,70959000.00,19865000.00,34004000.00,76581000.00,52028000.00,49099000.00,63168000.00,71940000.00,44045000.00,36266000.00,44274000.00,48359000.00,12627000.00,4386000.00,14261000.00,34326000.00,8918000.00,16327000.00,17857000.00,17857000.00,11500000.00,11900000.00,16900000.00,-18100000.00,200000.00,3400000.00,25900000.00,25900000.00,,,,,,
totalCashFromOperatingActivities,,156107000.00,-8216000.00,492998000.00,18595000.00,2950000.00,-108247000.00,169970000.00,11814000.00,121460000.00,427000.00,212892000.00,26025000.00,173475000.00,173475000.00,-209894000.00,-209894000.00,237216000.00,237216000.00,60603000.00,60603000.00,109878000.00,109878000.00,7719000.00,213056000.00,213056000.00,91192000.00,124407000.00,27990000.00,206326000.00,134880000.00,42512000.00,10708000.00,162742000.00,101488000.00,71497000.00,29869000.00,179036000.00,108561000.00,60247000.00,-12731000.00,204563000.00,105186000.00,33984000.00,-4344000.00,156632000.00,82710000.00,29198000.00,-38684000.00,284719000.00,156134000.00,21524000.00,12678000.00,287339000.00,36896000.00,-45790000.00,-39189000.00,253020000.00,101254000.00,51764000.00,-24878000.00,241066000.00,64490000.00,95070000.00,-14164000.00,187762000.00,75513000.00,90065000.00,-51147000.00,276251000.00,173520000.00,92175000.00,-77676000.00,320885000.00,100818000.00,273310000.00,54255000.00,268766000.00,95296000.00,88344000.00,13235000.00,248683000.00,94993000.00,37058000.00,-2603000.00,152961000.00,31885000.00,17458000.00,-12835000.00,88903000.00,28421000.00,12021000.00,-24797000.00,158090000.00,39654000.00,-10406000.00,-12448000.00,122840000.00,54618000.00,4620000.00,-31487000.00,63651000.00,58086000.00,13323000.00,-2148000.00,44047000.00,17050000.00,-2072000.00,796000.00,36907000.00,11207000.00,-5713000.00,-16233000.00,28323000.00,-4874000.00,-638000.00,-4230000.00,-4230000.00,-11000000.00,-6000000.00,-22100000.00,34700000.00,-10300000.00,-10300000.00,-10800000.00,-10800000.00,,,,,,
issuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depreciation,,57364000.00,57932000.00,62037000.00,52405000.00,49409000.00,48648000.00,48245000.00,42084000.00,41525000.00,39297000.00,42486000.00,39789000.00,39886000.00,39886000.00,43419000.00,43419000.00,45024000.00,45024000.00,45568000.00,45568000.00,45437000.00,45437000.00,45350000.00,38800000.00,38800000.00,45959000.00,43273000.00,42472000.00,44103000.00,43673000.00,40804000.00,40893000.00,40001000.00,40031000.00,39062000.00,39080000.00,39476000.00,37800000.00,36280000.00,35302000.00,37057000.00,36659000.00,35849000.00,32786000.00,35174000.00,32530000.00,30417000.00,35926000.00,30677000.00,31959000.00,32438000.00,33323000.00,35462000.00,35830000.00,36330000.00,35534000.00,35301000.00,36587000.00,35904000.00,37756000.00,39147000.00,37068000.00,35858000.00,35410000.00,38716000.00,32816000.00,32059000.00,29550000.00,28479000.00,27867000.00,27375000.00,25482000.00,27102000.00,19993000.00,21705000.00,19233000.00,19149000.00,18746000.00,18581000.00,18102000.00,21791000.00,16176000.00,15684000.00,14622000.00,14729000.00,14373000.00,13763000.00,13416000.00,13247000.00,12969000.00,12487000.00,11958000.00,12523000.00,11403000.00,9851000.00,8098000.00,8248000.00,5709000.00,4952000.00,4291000.00,3769000.00,3193000.00,2753000.00,2484000.00,2410000.00,2142000.00,2084000.00,1975000.00,2019000.00,1859000.00,1771000.00,1669000.00,1543000.00,1451000.00,1526000.00,1567000.00,1567000.00,1600000.00,1500000.00,1300000.00,1100000.00,1100000.00,1000000.00,900000.00,900000.00,,,,,,
otherCashflowsFromInvestingActivities,,,,0.00,0.00,-171000.00,-263000.00,-266000.00,,-173000.00,-381000.00,,-459000.00,-139000.00,-181000.00,-191000.00,-191000.00,-308000.00,-308000.00,-160000.00,-160000.00,-998000.00,-998000.00,-203000.00,-125000.00,-93136000.00,-119000.00,-114000.00,-314000.00,-2036000.00,,-457000.00,,-75000.00,-313000.00,-181000.00,,-758000.00,1913000.00,-478000.00,,-180000.00,-190000.00,-254000.00,,-5307000.00,-828000.00,-21156000.00,,-179000.00,-284000.00,-1222000.00,,-220000.00,-301000.00,-394000.00,,-33151000.00,0.00,,0.00,,,,,,,,,,,,,,12205000.00,12186000.00,,12345000.00,,,,,,33000.00,27000.00,30000.00,,,,,,,,,1966000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dividendsPaid,,-19746000.00,-19625000.00,64767000.00,19625000.00,34375000.00,30392000.00,30352000.00,30354000.00,30317000.00,22922000.00,22854000.00,22854000.00,22854000.00,0.00,22854000.00,0.00,22961000.00,22961000.00,22957000.00,22957000.00,23233000.00,23233000.00,23632000.00,25811000.00,25811000.00,22700000.00,24387000.00,24225000.00,22163000.00,22134000.00,22131000.00,22120000.00,22735000.00,22732000.00,22614000.00,22599000.00,24124000.00,24304000.00,24428000.00,24381000.00,24312000.00,24310000.00,24303000.00,24299000.00,24099000.00,24096000.00,24085000.00,,42992000.00,317390000.00,21584000.00,21524000.00,21319000.00,21404000.00,21439000.00,21430000.00,118507000.00,21511000.00,22242000.00,20906000.00,20868000.00,20757000.00,20721000.00,20639000.00,20946000.00,20529000.00,20494000.00,20425000.00,21042000.00,21532000.00,21702000.00,16520000.00,16650000.00,16773000.00,16883000.00,11215000.00,11137000.00,11638000.00,11621000.00,7662000.00,4425000.00,4400000.00,4400000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeToInventory,,-19632000.00,-43070000.00,206500000.00,-111175000.00,-4810000.00,-128879000.00,186731000.00,-237432000.00,-36669000.00,-59770000.00,157063000.00,-137026000.00,3985000.00,3985000.00,18134000.00,18134000.00,201566000.00,201566000.00,-112413000.00,-112413000.00,-78693000.00,-78693000.00,-32075000.00,168624000.00,168624000.00,-127550000.00,-61868000.00,-7702000.00,137108000.00,-102041000.00,-65456000.00,-5523000.00,132981000.00,-71223000.00,-89719000.00,-25652000.00,181500000.00,-72414000.00,-78539000.00,-52806000.00,184768000.00,-75176000.00,-63949000.00,-37057000.00,225622000.00,-58015000.00,-119084000.00,-8375000.00,148711000.00,-18747000.00,-97107000.00,2345000.00,193227000.00,-102948000.00,-138916000.00,-28674000.00,108701000.00,-60118000.00,-31252000.00,1382000.00,98673000.00,-72128000.00,-71099000.00,16560000.00,128410000.00,-86474000.00,-79507000.00,23836000.00,104022000.00,-67959000.00,-45252000.00,-9885000.00,83909000.00,-80992000.00,-72227000.00,15783000.00,75446000.00,-24826000.00,-73915000.00,-15842000.00,56431000.00,-33073000.00,-22484000.00,-26714000.00,28063000.00,11075000.00,-12690000.00,-20325000.00,57497000.00,-32765000.00,-36002000.00,-21731000.00,85168000.00,-31696000.00,-41363000.00,-19818000.00,45405000.00,-22826000.00,-6747000.00,-21438000.00,21537000.00,-7549000.00,-17776000.00,-6899000.00,25246000.00,-20612000.00,-12956000.00,-5088000.00,22635000.00,-17172000.00,-5997000.00,-8369000.00,31110000.00,-23898000.00,-9860000.00,-1075000.00,-1075000.00,-8500000.00,-18800000.00,-10200000.00,12400000.00,-17300000.00,-15100000.00,-9100000.00,-9100000.00,,,,,,
changeToAccountReceivables,,,,,,,,,-25207000.00,-48294000.00,9119000.00,-18992000.00,-22080000.00,-26018000.00,-26018000.00,-40132000.00,-40132000.00,3150000.00,3150000.00,-9803000.00,-9803000.00,-33708000.00,-33708000.00,2579000.00,-8388000.00,-8388000.00,-9893000.00,-1259000.00,5447000.00,-678000.00,3536000.00,-1336000.00,7315000.00,-11775000.00,-10011000.00,6803000.00,7278000.00,-12621000.00,-13661000.00,12667000.00,3522000.00,-13603000.00,-8973000.00,19951000.00,5709000.00,-16451000.00,-13356000.00,9238000.00,-8942000.00,1071000.00,-7203000.00,-3397000.00,2865000.00,837000.00,-9697000.00,-174000.00,5445000.00,3664000.00,1236000.00,-3886000.00,-4804000.00,27656000.00,16356000.00,26295000.00,-20604000.00,-10094000.00,-18471000.00,14952000.00,-9769000.00,-5660000.00,-3226000.00,9522000.00,-13459000.00,2778000.00,-6369000.00,13896000.00,-2943000.00,-2943000.00,367000.00,4784000.00,5038000.00,3878000.00,-2260000.00,-2260000.00,-2253000.00,-7997000.00,-9257000.00,-3327000.00,-9356000.00,4751000.00,-3146000.00,17986000.00,-18398000.00,8696000.00,-15800000.00,408000.00,-83000.00,-13388000.00,4000000.00,-13500000.00,-1500000.00,,-1500000.00,300000.00,-1100000.00,,-2500000.00,600000.00,1800000.00,,-2000000.00,-7400000.00,2000000.00,500000.00,-1400000.00,-200000.00,,,,,,,,,,,,,,,,
salePurchaseOfStock,,-82000.00,-10314000.00,-8000.00,-193000.00,-201408000.00,-8171000.00,-55000.00,-6452000.00,-6567000.00,-10944000.00,-56000.00,-142000.00,-3785000.00,-3785000.00,-21430000.00,-21430000.00,-107000.00,-107000.00,-32440000.00,-32440000.00,-64423000.00,-64423000.00,-23498000.00,-74681000.00,-74681000.00,-26180000.00,-4086000.00,-59126000.00,-213000.00,-265000.00,-629000.00,-99088000.00,-134000.00,-30000.00,-119000.00,-6749000.00,-211611000.00,-15474000.00,-158000.00,-4991000.00,-4991000.00,-75000.00,0.00,-7389000.00,-43000.00,700000.00,-52000.00,-56342000.00,-173554000.00,-17000.00,-8000.00,-4100000.00,2189000.00,-15160000.00,-8000.00,-2181000.00,-23819000.00,-38000.00,-120499000.00,-89755000.00,-17000.00,-35000.00,-17000.00,-178000.00,-18000.00,-5000.00,-44000.00,-3365000.00,-195090000.00,-58501000.00,-100146000.00,-96864000.00,-70329000.00,-76287000.00,-465000.00,-7152000.00,-22312000.00,-138696000.00,-333000.00,-10154000.00,30900000.00,9500000.00,9500000.00,5800000.00,-2000.00,-45000.00,-41000.00,-601000.00,-3674000.00,-10156000.00,-6900000.00,1400000.00,-1430000.00,-600000.00,8400000.00,6700000.00,8000000.00,400000.00,-15885000.00,-6454000.00,,-5100000.00,100000.00,1300000.00,,900000.00,700000.00,700000.00,,100000.00,,,,400000.00,,,,,,,,,,,,,,,,,
