,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31
changeInCash,-1540000.00,428000.00,-17379000.00,13865000.00,853000.00,-16364000.00,10072000.00,-2864000.00,17845000.00,-53950000.00,20790000.00,22430000.00,3439000.00,-75280000.00,69740000.00,7507000.00,-22555000.00,-2863000.00,10834000.00,-5486000.00,13503000.00,3477000.00,-6395000.00,-4754000.00,-46940000.00,57533000.00,-39019000.00,12033000.00,23848000.00,-24271000.00,6197000.00,23458000.00,-7311000.00,5525000.00,-18517000.00,2739000.00,4139000.00,-85338000.00,63664000.00,32281000.00,-21926000.00,17188000.00,-14752000.00,-49901000.00,64601000.00,-4251000.00,5370000.00,-277000.00,-782000.00,758000.00,7907000.00,4181000.00,-348000.00,2704000.00,-4248000.00,-3176000.00,-23532000.00,-187735000.00,-30087000.00,27491000.00,-190778000.00,80899000.00,-355319000.00,-377000.00,186797000.00,54961000.00,261023000.00,-175165000.00,289775000.00,-113368000.00,-49901000.00,57081000.00,-117894000.00,134993000.00,-67092000.00,57992000.00,32594000.00,11706000.00,36547000.00,-159414000.00,136087000.00,22049000.00,3959000.00,-2061000.00,41948000.00,-6749000.00,10623000.00,13354000.00,-20432000.00,13379000.00,-12392000.00,11699000.00,-4864000.00,11273000.00,-9514000.00,19900000.00,-14300000.00,-300000.00,-8400000.00,-13800000.00,-12700000.00,-67900000.00,-66500000.00,,,,,,,,
beginPeriodCashFlow,13261000.00,12833000.00,30212000.00,16347000.00,15494000.00,31858000.00,21786000.00,24650000.00,6805000.00,60755000.00,39965000.00,17535000.00,14096000.00,89376000.00,19636000.00,12129000.00,34684000.00,37547000.00,26713000.00,32199000.00,18696000.00,15219000.00,21614000.00,26368000.00,73308000.00,15775000.00,54794000.00,42761000.00,18913000.00,43184000.00,36987000.00,13529000.00,20840000.00,15315000.00,33832000.00,31093000.00,26954000.00,112292000.00,48628000.00,16347000.00,38273000.00,21085000.00,35837000.00,85738000.00,21137000.00,25388000.00,20018000.00,20295000.00,21077000.00,20319000.00,12412000.00,8231000.00,8579000.00,5875000.00,10123000.00,13299000.00,36831000.00,224566000.00,254653000.00,227162000.00,417940000.00,337041000.00,692360000.00,692737000.00,505940000.00,450979000.00,189956000.00,365121000.00,75346000.00,188714000.00,238615000.00,181534000.00,299428000.00,164435000.00,231527000.00,173535000.00,140941000.00,129235000.00,92688000.00,252102000.00,116015000.00,93966000.00,90007000.00,92068000.00,50120000.00,56869000.00,46246000.00,32892000.00,53324000.00,39945000.00,52337000.00,40638000.00,45502000.00,34229000.00,43743000.00,23800000.00,38100000.00,44200000.00,46800000.00,,,181600000.00,205700000.00,,,,,,,,
endPeriodCashFlow,-1540000.00,13261000.00,12833000.00,30212000.00,16347000.00,15494000.00,31858000.00,21786000.00,24650000.00,6805000.00,60755000.00,39965000.00,17535000.00,14096000.00,89376000.00,19636000.00,12129000.00,34684000.00,37547000.00,26713000.00,32199000.00,18696000.00,15219000.00,21614000.00,26368000.00,73308000.00,15775000.00,54794000.00,42761000.00,18913000.00,43184000.00,36987000.00,13529000.00,20840000.00,15315000.00,33832000.00,31093000.00,26954000.00,112292000.00,48628000.00,16347000.00,38273000.00,21085000.00,35837000.00,85738000.00,21137000.00,25388000.00,20018000.00,20295000.00,21077000.00,20319000.00,12412000.00,8231000.00,8579000.00,5875000.00,10123000.00,13299000.00,36831000.00,224566000.00,254653000.00,227162000.00,417940000.00,337041000.00,692360000.00,692737000.00,505940000.00,450979000.00,189956000.00,365121000.00,75346000.00,188714000.00,238615000.00,181534000.00,299428000.00,164435000.00,231527000.00,173535000.00,140941000.00,129235000.00,92688000.00,252102000.00,116015000.00,93966000.00,90007000.00,92068000.00,50120000.00,56869000.00,46246000.00,32892000.00,53324000.00,39945000.00,52337000.00,40638000.00,45502000.00,34229000.00,43700000.00,23800000.00,-300000.00,38400000.00,-13800000.00,-12700000.00,-67900000.00,139200000.00,,,,,,,,
totalCashFromOperatingActivities,-1540000.00,-6615000.00,-4416000.00,986000.00,274000.00,-362000.00,-2273000.00,-248000.00,2770000.00,1482000.00,687000.00,2834000.00,7102000.00,6598000.00,9380000.00,17770000.00,10091000.00,11032000.00,7672000.00,17592000.00,16340000.00,16430000.00,13387000.00,23087000.00,21895000.00,27122000.00,15926000.00,24260000.00,20705000.00,22394000.00,21215000.00,29790000.00,35603000.00,23991000.00,22160000.00,22433000.00,27862000.00,11507000.00,8148000.00,19817000.00,14846000.00,15047000.00,11658000.00,7447000.00,8358000.00,7640000.00,2230000.00,8937000.00,8292000.00,21425000.00,-11392000.00,8268000.00,314000.00,-1038000.00,8832000.00,-3199000.00,-3962000.00,-32820000.00,-37630000.00,3390000.00,-12005000.00,-4469000.00,-62631000.00,198484000.00,-231154000.00,1077599000.00,-243556000.00,1454562000.00,-1460301000.00,87695000.00,-224917000.00,737308000.00,-787278000.00,-267929000.00,-378800000.00,197714000.00,46109000.00,71687000.00,71123000.00,121102000.00,85121000.00,5619000.00,12559000.00,43210000.00,-3215000.00,1629000.00,8497000.00,19140000.00,4927000.00,-4928000.00,7535000.00,272000.00,-1615000.00,17268000.00,-7857000.00,5400000.00,1800000.00,-2700000.00,-3000000.00,-11400000.00,17700000.00,-67700000.00,-25400000.00,,,,,,,,
issuanceOfCapitalStock,,0.00,0.00,0.00,0.00,0.00,149000.00,360000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depreciation,,,-109000.00,7607000.00,-5733000.00,-1874000.00,-1820000.00,-4791000.00,-1445000.00,-1297000.00,-357000.00,6091000.00,6568.00,1670000.00,4587000.00,26463000.00,7358000.00,7199000.00,5943000.00,31796000.00,8381000.00,8274000.00,7925000.00,33353000.00,8829000.00,8527000.00,7411000.00,28810000.00,7976000.00,6343000.00,5328000.00,4938000.00,-1797000.00,-2327000.00,61177000.00,30896000.00,,,6949000.00,3000.00,,,2000.00,12000.00,11000.00,12000.00,12000.00,12000.00,12000.00,12000.00,12000.00,12000.00,11000.00,10000.00,9000.00,-2422000.00,,1948000.00,2770000.00,3156000.00,1783000.00,3432000.00,2495000.00,4036000.00,-1091000.00,6442000.00,7790000.00,-32213000.00,18420000.00,25549000.00,17415000.00,-53592000.00,28733000.00,22033000.00,16989000.00,80301000.00,-35530000.00,21501000.00,18270000.00,-62499000.00,39637000.00,26454000.00,1063000.00,1089000.00,1043000.00,1002000.00,1100000.00,1123000.00,4452000.00,1878000.00,1258000.00,1191000.00,1260000.00,1272000.00,1163000.00,900000.00,700000.00,500000.00,600000.00,400000.00,500000.00,300000.00,200000.00,,,,,,,,
otherCashflowsFromInvestingActivities,,,63714000.00,,2582000.00,297033000.00,290086000.00,98323000.00,171119000.00,-7377000.00,562972000.00,317755000.00,-101000.00,24932000.00,-100818000.00,26765000.00,-33976000.00,-37053000.00,555696000.00,688649000.00,453197000.00,777938000.00,952046000.00,,761770000.00,1004649000.00,222333000.00,,707618000.00,674264000.00,1043150000.00,,245255000.00,-550005000.00,89804000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dividendsPaid,,-659000.00,-660000.00,-659000.00,675000.00,707000.00,742000.00,739000.00,731000.00,723000.00,723000.00,723000.00,736000.00,758000.00,9098000.00,9098000.00,9056000.00,14680000.00,11686000.00,11627000.00,10971000.00,15730000.00,15592000.00,15669000.00,14471000.00,14913000.00,14877000.00,14507000.00,14469000.00,14446000.00,14448000.00,14483000.00,20195000.00,20214000.00,20195000.00,20195000.00,17348000.00,17308000.00,14630000.00,14630000.00,14633000.00,14587000.00,,23178000.00,8566000.00,8319000.00,6785000.00,6785000.00,6785000.00,5804000.00,4655000.00,4668000.00,2791000.00,,,,,,,33159000.00,,,,8002000.00,8765000.00,8723000.00,8728000.00,10321000.00,34624000.00,34011000.00,33818000.00,57942000.00,57262000.00,57307000.00,64822000.00,58675000.00,77345000.00,56967000.00,56744000.00,47409000.00,44740000.00,,7516000.00,,,,,,,,,,,,,,,,,,,,24000000.00,,,,,,,,
changeToInventory,,,,,,,,-238000.00,,,-50042000.00,347000.00,5122000.00,-888000.00,-86000.00,4890000.00,-78000.00,220000.00,-493000.00,37000.00,102000.00,144000.00,-399000.00,305000.00,266000.00,526000.00,-380000.00,-487000.00,122000.00,73000.00,2051000.00,-797000.00,4481000.00,-3753000.00,823000.00,-5506000.00,6269000.00,-6461000.00,-1536000.00,5005000.00,-897000.00,-277000.00,201000.00,-1457000.00,,,-302000.00,-1091000.00,,,431000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeToAccountReceivables,,-40000.00,-221000.00,-658000.00,-366000.00,-305000.00,372000.00,253000.00,580000.00,-198000.00,510000.00,41000.00,16000.00,4522000.00,4536000.00,1021000.00,787000.00,1657000.00,-779000.00,1469000.00,-1450000.00,-706000.00,-116000.00,-118000.00,357000.00,938000.00,-2077000.00,-963000.00,-251000.00,-624000.00,2128000.00,-478000.00,815000.00,-1004000.00,-568000.00,-1442000.00,-351000.00,-3034000.00,-701000.00,98000.00,696000.00,-1836000.00,738000.00,-1892000.00,383000.00,-825000.00,-169000.00,50000.00,105000.00,-266000.00,-1143000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salePurchaseOfStock,,0.00,0.00,-1230000.00,-3133000.00,-4991000.00,-3497000.00,-4366000.00,-4096000.00,-3490000.00,-523000.00,-1674000.00,-6685000.00,-3873000.00,-22000.00,-20000.00,-20000.00,71000.00,77735000.00,23000.00,20508000.00,1128000.00,-23000.00,,29971000.00,36834000.00,12000.00,,,18000.00,68000.00,-593000.00,-88000.00,814000.00,,,,,,,,,,-786000.00,,,,,,,-229000.00,-503000.00,-3854000.00,-107000.00,-115000.00,-73319000.00,,,,-33950000.00,,,,-122794000.00,,,-582000.00,683724000.00,,,-6539148000.00,-1412162000.00,,,-235000.00,,,,,-8183000.00,,,-8183000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherCashflowsFromFinancingActivities,,15552000.00,-31161000.00,85451000.00,115722000.00,89915000.00,-123129000.00,-68765000.00,-103728000.00,189036000.00,-149662000.00,146387972.00,81862028.00,-1613850000.00,-1544787000.00,-116681000.00,166354000.00,-432518000.00,271423000.00,-370515000.00,339800000.00,170375000.00,-83364000.00,-27453000.00,-215457000.00,-324656000.00,592753000.00,1068848000.00,59992000.00,254214000.00,227669000.00,159890000.00,-169604000.00,260771000.00,226103000.00,511209000.00,2790000.00,894729000.00,223892000.00,60350000.00,-201072000.00,592183000.00,-290020000.00,630921000.00,-95995000.00,294433000.00,20641000.00,-7040000.00,16743000.00,101195000.00,347828000.00,25636000.00,-11660000.00,32975000.00,13644000.00,260003000.00,6789000.00,74661000.00,-1036846000.00,-1506165000.00,-211980000.00,355794000.00,776728000.00,1327541000.00,-5359640000.00,-665330000.00,-545893000.00,259798000.00,2379938000.00,2304587000.00,-780658000.00,-357686000.00,4457852000.00,1346746000.00,642392000.00,632670000.00,-1405663000.00,1807944000.00,303799000.00,1577034000.00,431164000.00,3095857000.00,314743000.00,-38718000.00,52580000.00,20590000.00,7563000.00,20351000.00,-26277000.00,512000.00,64000.00,548000.00,546000.00,708000.00,840000.00,500000.00,-16000000.00,900000.00,-2500000.00,-1700000.00,-5700000.00,-100000.00,-17000000.00,,,,,,,,
changeToNetincome,,,792000.00,,-3505000.00,1718000.00,1598000.00,-16336000.00,1882000.00,8659000.00,7327000.00,-7650000.00,-3016000.00,-7468000.00,105176000.00,-16404000.00,16468000.00,34161000.00,-12970000.00,34665000.00,12562000.00,11297000.00,66901000.00,,-11590000.00,32699000.00,10945000.00,,-4208000.00,-655000.00,49583000.00,,83518000.00,22665000.00,71611000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalExpenditures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227000,0,0,227000,1030000,1499000,1197000,1054000,14032000,2187000,8638000,3207000,3000000,3259000,3990000,1322000,8905000,9062000,6061000,7997000,8586000,2949000,1924000,2401000,3563000,1003000,686000,792000,950000,1168000,513000,242000,403000,742000,1020000,473000,462000,421000,854000,2014000,3300000,3100000,800000,200000,600000,1100000,3000000,200000,,,,,,,,
changeReceivables,,,-221000.00,,-366000.00,-305000.00,372000.00,253000.00,580000.00,-198000.00,510000.00,41000.00,16000.00,4522000.00,4536000.00,1021000.00,787000.00,1657000.00,-779000.00,1469000.00,-1450000.00,-706000.00,-116000.00,,357000.00,938000.00,-2077000.00,,-251000.00,-624000.00,2128000.00,,815000.00,-1614000.00,42000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashFlowsOtherOperating,,,3733000.00,,-67000.00,-2097000.00,-189000.00,13491000.00,198000.00,-447000.00,-90000.00,347000.00,5122000.00,-888000.00,-86000.00,4890000.00,-78000.00,220000.00,-493000.00,37000.00,102000.00,144000.00,-399000.00,,266000.00,526000.00,-380000.00,,122000.00,73000.00,2051000.00,,4481000.00,-3143000.00,213000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exchangeRateChanges,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashAndCashEquivalentsChanges,,,-17379000.00,,853000.00,-16364000.00,10072000.00,-2864000.00,17845000.00,-53950000.00,20790000.00,22430000.00,3439000.00,-75280000.00,69740000.00,7507000.00,-22555000.00,-2863000.00,10834000.00,-5486000.00,13503000.00,3477000.00,-6395000.00,,-46940000.00,57533000.00,-39019000.00,,23848000.00,-24271000.00,6197000.00,,-7311000.00,5525000.00,-18517000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInWorkingCapital,,-923000.00,-2533000.00,1573000.00,348000.00,-143000.00,-177000.00,1104000.00,2583000.00,-118000.00,-243000.00,797000.00,5359000.00,3832000.00,-1626000.00,6764000.00,1360000.00,396000.00,-2895000.00,2016000.00,898000.00,467000.00,-5056000.00,2794000.00,1788000.00,3824000.00,-7684000.00,1896000.00,-1876000.00,3812000.00,-2078000.00,1070000.00,6512000.00,-2948000.00,-4570000.00,-4878000.00,6720000.00,-8227000.00,-6234000.00,10525000.00,517000.00,34000.00,-3398000.00,-3284000.00,1974000.00,-745000.00,-3264000.00,3062000.00,1645000.00,14694000.00,-16295000.00,965000.00,-4051000.00,-679000.00,5936000.00,-8815000.00,193000.00,-17001000.00,-11315000.00,61359000.00,-7923000.00,22175000.00,-58627000.00,609330000.00,-195104000.00,1124449000.00,-309773000.00,1429587000.00,-1496949000.00,49389000.00,-260893000.00,682417000.00,-1398296000.00,243474000.00,-424511000.00,134639000.00,-53689000.00,-6030000.00,-6829000.00,29595000.00,5915000.00,-49439000.00,11013000.00,31426000.00,-18545000.00,-12721000.00,3595000.00,-7162000.00,7710000.00,-4850000.00,-892000.00,-37647000.00,-2371000.00,51013000.00,-13338000.00,20300000.00,13800000.00,-1100000.00,-1000000.00,-5500000.00,47400000.00,-69600000.00,-44200000.00,,,,,,,,
stockBasedCompensation,,,-2959000.00,2338000.00,-1379000.00,640000.00,-1977000.00,65000.00,,,-1754000.00,208000.00,-1582.00,,-2794000.00,-106000.00,,,,-1283000.00,,,,-391000.00,,,,236000.00,,,,-897000.00,,,-4505000.00,483000.00,,,-4355000.00,4042000.00,,,-403000.00,-4634000.00,,,-4863000.00,1568000.00,,,-2892000.00,1280000.00,,-9326000.00,,-16604000.00,,13310000.00,,,,,-12349000.00,,,,-5316000.00,-22457000.00,,,-34887000.00,-31470000.00,,,-65908000.00,30317000.00,,,-31184000.00,57443000.00,28000.00,,-25898000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherNonCashItems,1540000.00,-10560000.00,3294000.00,-14921000.00,3607000.00,-94000.00,605000.00,-5186000.00,437000.00,8659000.00,564000.00,470000.00,625000.00,-7468000.00,521000.00,941000.00,16468000.00,34161000.00,-7027000.00,45007000.00,11315000.00,13078000.00,56575000.00,-33431000.00,-3470000.00,24842000.00,10073000.00,12116000.00,-11944000.00,15884000.00,55735000.00,853000.00,66829000.00,15978000.00,111000.00,834000.00,3685000.00,-10684000.00,630000.00,5727000.00,9284000.00,12858000.00,9390000.00,1837000.00,3250000.00,6229000.00,161000.00,103000.00,18278000.00,6628000.00,391000.00,651000.00,-802000.00,685000.00,-1739000.00,2239000.00,-28469000.00,15613000.00,-123749000.00,207367000.00,163157000.00,-5025000.00,-70836000.00,-144520000.00,179758000.00,-63996000.00,244305000.00,90480000.00,85620000.00,43004000.00,-7993000.00,419775000.00,559240000.00,-586679000.00,4310000.00,-127446000.00,43179000.00,-24963000.00,-29957000.00,9097000.00,-14563000.00,-30168000.00,-5240000.00,606000.00,-826000.00,-4431000.00,-6500000.00,14474000.00,15155000.00,-7066000.00,13308000.00,35297000.00,-6697000.00,-41082000.00,-4238000.00,-26000000.00,10400000.00,-7900000.00,-2600000.00,-2500000.00,5200000.00,-100000.00,-4700000.00,,,,,,,,
freeCashFlow,-1540000.00,-6615000.00,-4416000.00,986000.00,274000.00,-362000.00,-2273000.00,-248000.00,2770000.00,1482000.00,687000.00,2834000.00,7102000.00,6598000.00,9380000.00,17770000.00,10091000.00,11032000.00,7672000.00,17592000.00,16340000.00,16430000.00,13387000.00,23087000.00,21895000.00,27122000.00,15926000.00,24260000.00,20705000.00,22394000.00,21215000.00,29790000.00,35603000.00,23991000.00,22160000.00,22433000.00,27862000.00,11507000.00,8148000.00,19817000.00,14846000.00,15047000.00,11658000.00,7447000.00,8358000.00,7640000.00,2230000.00,8937000.00,8292000.00,21425000.00,-11392000.00,8268000.00,314000.00,-1038000.00,8832000.00,-2972000.00,-3962000.00,-32820000.00,-37857000.00,2360000.00,-13504000.00,-5666000.00,-63685000.00,212516000.00,-233341000.00,1068961000.00,-246763000.00,1451562000.00,-1463560000.00,83705000.00,-226239000.00,728403000.00,-796340000.00,-273990000.00,-386797000.00,189128000.00,43160000.00,69763000.00,68722000.00,117539000.00,84118000.00,4933000.00,11767000.00,42260000.00,-4383000.00,1116000.00,8255000.00,18737000.00,4185000.00,-5948000.00,7062000.00,-190000.00,-2036000.00,16414000.00,-9871000.00,2100000.00,-1300000.00,-3500000.00,-3200000.00,-12000000.00,16600000.00,-70700000.00,-25600000.00,,,,,,,,
researchDevelopment,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectOfAccountingCharges,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incomeBeforeTax,-6414000.00,6255000.00,-2109000.00,4344000.00,4505000.00,1109000.00,-414000.00,4642000.00,186000.00,-7135000.00,-5642000.00,11461000.00,4759000.00,10234000.00,-94170000.00,27410000.00,-7737000.00,-23525000.00,17594000.00,-59944000.00,4127000.00,2885000.00,-38132000.00,20948000.00,23691000.00,-1191000.00,13590000.00,-32164000.00,34356000.00,3029000.00,-32164000.00,23486000.00,-37133000.00,12248000.00,-29443000.00,-5315000.00,18289000.00,30913000.00,11513000.00,3428000.00,5548000.00,5748000.00,-585000.00,13705000.00,3573000.00,2523000.00,11204000.00,7359000.00,-11384000.00,437000.00,20256000.00,8736000.00,4596000.00,9022000.00,4738000.00,26944000.00,46022000.00,-37025000.00,104219000.00,-241181000.00,-187145000.00,-35025000.00,44296000.00,-286179000.00,-199429000.00,65715000.00,-217428000.00,15669000.00,-93454000.00,-29007000.00,24835000.00,-271752000.00,31135000.00,66406000.00,29984000.00,109624000.00,112478000.00,82089000.00,104529000.00,101042000.00,71444000.00,64953000.00,8566000.00,10781000.00,17992000.00,,,,,,,1431000.00,6193000.00,6065000.00,8556000.00,,,,,,-50700000.00,12600000.00,25800000.00,,,,,,,,
minorityInterest,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sellingGeneralAdministrative,3233000.00,4713000.00,3911000.00,4467000.00,3377000.00,3787000.00,3284000.00,3573000.00,2897000.00,3190000.00,2637000.00,3073000.00,2971000.00,3328000.00,3243000.00,3017000.00,4198000.00,3424000.00,4376000.00,1658000.00,3954000.00,3461000.00,4297000.00,4947000.00,4544000.00,4154000.00,4925000.00,4335000.00,4630000.00,2756000.00,2564000.00,2567000.00,2071000.00,3078000.00,2755000.00,3502000.00,4087000.00,3293000.00,3039000.00,3248000.00,3136000.00,2719000.00,2428000.00,2832000.00,3568000.00,2154000.00,2012000.00,2474000.00,2607000.00,2620000.00,2514000.00,3044000.00,2409000.00,2437000.00,2920000.00,73768000.00,2835000.00,31884000.00,53661000.00,56860000.00,61111000.00,53970000.00,76954000.00,69533000.00,80955000.00,106885000.00,103982000.00,84431000.00,69405000.00,71732000.00,83497000.00,87330000.00,88348000.00,80015000.00,75799000.00,95113000.00,95824000.00,57698000.00,74889000.00,91239000.00,67505000.00,42841000.00,24804000.00,31617000.00,45725000.00,38411000.00,31319000.00,34829000.00,24276000.00,32756000.00,16251000.00,13527000.00,24809000.00,25209000.00,46223000.00,45700000.00,16300000.00,22100000.00,14200000.00,14500000.00,10900000.00,28900000.00,28300000.00,,,,,,,,
sellingAndMarketingExpenses,,,,,,,,,,,,,,,,11998000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000.00,,47000.00,,20000.00,,,20000.00,6562000.00,16000.00,,,5262000.00,5262000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
