,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31,1994-12-31,1994-09-30,1994-06-30,1994-03-31,1993-12-31,1993-09-30,1993-06-30,1993-03-31,1992-12-31,1992-09-30,1992-06-30,1992-03-31,1991-12-31,1991-09-30,1991-06-30,1991-03-31,1990-03-31,1989-03-31
researchDevelopment,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
effectOfAccountingCharges,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incomeBeforeTax,65761000.00,69121000.00,76382000.00,71888000.00,63905000.00,75358000.00,94353000.00,134091000.00,95921000.00,97407000.00,88907000.00,101415000.00,73874000.00,63201000.00,69914000.00,87909000.00,66722000.00,59023000.00,52638000.00,66758000.00,72802000.00,65388000.00,65698000.00,85725000.00,49055000.00,47947000.00,49666000.00,78630.00,55925000.00,45489000.00,61132000.00,57485.00,48988000.00,54409000.00,51616000.00,63563000.00,49876000.00,48467000.00,41371000.00,62971000.00,34504000.00,45440000.00,42997000.00,26892000.00,-16595000.00,27803000.00,32707000.00,-193458000.00,34074000.00,42745000.00,51058000.00,50168000.00,18914000.00,38925000.00,54210000.00,67086000.00,68723000.00,44092000.00,12612000.00,30661000.00,72936000.00,93042000.00,81997000.00,102299000.00,114856000.00,110267000.00,87834000.00,119763000.00,82028000.00,84514000.00,73164000.00,92143000.00,67237000.00,62654000.00,53020000.00,71509000.00,47701000.00,48585000.00,52176000.00,16321000.00,5849000.00,45108000.00,33146000.00,44291000.00,39583000.00,49605000.00,50216000.00,44891000.00,44750000.00,47516000.00,43027000.00,43027000.00,68315000.00,62430000.00,71151000.00,97163000.00,119593000.00,114373000.00,115355000.00,92670000.00,83625000.00,90293000.00,82124000.00,79056000.00,71198000.00,-59857000.00,57366000.00,56229000.00,52658000.00,50497000.00,46914000.00,46914000.00,44263000.00,39466000.00,36368000.00,36763000.00,36319000.00,34568000.00,34156000.00,36900000.00,32800000.00,-2700000.00,,,,,20300000.00,19400000.00,18300000.00,14800000.00,12900000.00,,
minorityInterest,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sellingGeneralAdministrative,,,,641635.00,,,,555608000.00,,,,485544000.00,,,,484750000.00,,,,448996000.00,0.00,0.00,0.00,481488000.00,0.00,0.00,0.00,426147000.00,0.00,0.00,0.00,431635000.00,0.00,0.00,0.00,426960000.00,0.00,0.00,0.00,423043000.00,0.00,0.00,0.00,508364000.00,0.00,0.00,0.00,533578000.00,0.00,0.00,0.00,515884000.00,0.00,0.00,0.00,558361000.00,0.00,0.00,0.00,539198000.00,0.00,0.00,0.00,591221000.00,0.00,0.00,0.00,583296000.00,0.00,0.00,0.00,386590000.00,0.00,0.00,0.00,426389000.00,0.00,0.00,0.00,339706000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52114000.00,161346000.00,148096000.00,160615000.00,130277000.00,119542000.00,124861000.00,129966000.00,112640000.00,97770000.00,87886000.00,86248000.00,84827000.00,78338000.00,79615000.00,72890000.00,72890000.00,67161000.00,62169000.00,58871000.00,63536000.00,60822000.00,59805000.00,58813000.00,40900000.00,38400000.00,24000000.00,,,,,23800000.00,22500000.00,21200000.00,20600000.00,19900000.00,,
sellingAndMarketingExpenses,,,,215556.00,,,,197486000.00,,,,189787000.00,,,,219860000.00,,,,222630000.00,,,,204392000.00,,,,208538000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55488000.00,156741000.00,151029000.00,139309000.00,123238000.00,120883000.00,115140000.00,101079000.00,86370000.00,80287000.00,73167000.00,72342000.00,66834000.00,62138000.00,61384000.00,53479000.00,53479000.00,50818000.00,49372000.00,47545000.00,48832000.00,50301000.00,50109000.00,51482000.00,147200000.00,,,,,,,29800000.00,29600000.00,26100000.00,24800000.00,19700000.00,,
grossProfit,65761000.00,69121000.00,76382000.00,70194800.00,63905000.00,75358000.00,94353000.00,-1305384000.00,95921000.00,97407000.00,88907000.00,-1212692000.00,73874000.00,63201000.00,69914000.00,-1208574000.00,66722000.00,59023000.00,52638000.00,-1143105000.00,72802000.00,65388000.00,65698000.00,-1145641000.00,49055000.00,47947000.00,49666000.00,-1111111370.00,55925000.00,45489000.00,61132000.00,-1139651515.00,48988000.00,54409000.00,51616000.00,-1087355000.00,49876000.00,48467000.00,41371000.00,-1076382000.00,34504000.00,45440000.00,42997000.00,-1342229000.00,0.00,0.00,0.00,1475292000.00,0.00,0.00,0.00,1506541000.00,0.00,0.00,0.00,1592111000.00,0.00,0.00,0.00,2075276000.00,0.00,0.00,0.00,2865237000.00,0.00,0.00,0.00,2569903000.00,0.00,0.00,0.00,-1122082000.00,0.00,0.00,0.00,-1009952000.00,0.00,0.00,0.00,-862288000.00,0.00,0.00,0.00,183695000.00,0.00,0.00,0.00,1669000000.00,0.00,0.00,43027000.00,244922000.00,68315000.00,62430000.00,71151000.00,205079000.00,438643000.00,414462000.00,416242000.00,347322000.00,325165000.00,331333000.00,314050000.00,278938000.00,250135000.00,224717000.00,218578000.00,212150000.00,197393000.00,195677000.00,167915000.00,,164428000.00,153194000.00,144971000.00,151318000.00,149628000.00,146668000.00,146342000.00,139800000.00,127400000.00,88100000.00,,,,,84500000.00,83100000.00,75100000.00,70000000.00,62900000.00,,
reconciledDepreciation,,,,66617.00,,,,34364000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17244000.00,49240000.00,45799000.00,40352000.00,36499000.00,34580000.00,30677000.00,27618000.00,25544000.00,23186000.00,23012000.00,21031000.00,20688000.00,19686000.00,19054000.00,17465000.00,16368000.00,17256000.00,16728000.00,16998000.00,17643000.00,17396000.00,16827000.00,15824000.00,13900000.00,14600000.00,,,,,,10500000.00,9500000.00,8100000.00,6900000.00,5900000.00,,
ebit,,69121000.00,76382000.00,704274.00,63905000.00,75358000.00,94353000.00,1220148.00,95921000.00,97407000.00,88907000.00,907436000.00,73874000.00,63201000.00,69914000.00,823437000.00,66722000.00,59023000.00,52638000.00,825314000.00,72802000.00,65388000.00,65698000.00,773910000.00,49055000.00,47947000.00,49666000.00,723165000.00,55925000.00,45489000.00,61132000.00,631099000.00,48988000.00,54409000.00,51616000.00,608621000.00,49876000.00,48467000.00,41371000.00,564251000.00,34504000.00,45440000.00,42997000.00,202365000.00,-16595000.00,27803000.00,32707000.00,-208469000.00,34074000.00,42745000.00,51058000.00,458862000.00,18914000.00,38925000.00,54210000.00,590828000.00,68723000.00,44092000.00,12612000.00,925501000.00,72936000.00,93042000.00,81997000.00,1372533000.00,114856000.00,110267000.00,87834000.00,1163450000.00,82028000.00,84514000.00,73164000.00,-1508672000.00,67237000.00,62654000.00,53020000.00,-1436341000.00,47701000.00,48585000.00,52176000.00,-1201994000.00,764000.00,904000.00,548000.00,183695000.00,39583000.00,1577000.00,1893000.00,44891000.00,44750000.00,47500.00,244922000.00,43027000.00,68315000.00,62430000.00,71151000.00,99393000.00,126112000.00,118852000.00,118856000.00,94404000.00,85323000.00,92480000.00,84091000.00,80019000.00,71911000.00,-59238000.00,58039000.00,56833000.00,53263000.00,50969000.00,54784000.00,54784000.00,44501000.00,39697000.00,36776000.00,36989000.00,38661000.00,36773000.00,36379000.00,39200000.00,35300000.00,-2700000.00,,,,,22100000.00,21100000.00,20200000.00,16400000.00,14400000.00,,
ebitda,65761000.00,69121000.00,76382000.00,770891.00,63905000.00,75358000.00,94353000.00,134091000.00,95921000.00,97407000.00,88907000.00,101415000.00,73874000.00,63201000.00,69914000.00,87909000.00,66722000.00,59023000.00,52638000.00,66759000.00,72802000.00,65388000.00,65698000.00,85725000.00,49055000.00,47947000.00,49666000.00,78630000.00,55925000.00,45489000.00,61132000.00,57485000.00,48988000.00,54409000.00,51616000.00,63563000.00,49876000.00,48467000.00,41371000.00,62971000.00,34504000.00,45440000.00,42997000.00,26892000.00,-16595000.00,27803000.00,32707000.00,-193458000.00,34074000.00,42745000.00,51058000.00,50168000.00,18914000.00,38925000.00,54210000.00,67086000.00,68723000.00,44092000.00,12612000.00,30661000.00,72936000.00,93042000.00,81997000.00,102299000.00,114856000.00,110267000.00,87834000.00,119763000.00,82028000.00,84514000.00,73164000.00,92143000.00,67237000.00,62654000.00,53020000.00,71509000.00,47701000.00,48585000.00,52176000.00,16321000.00,5849000.00,45108000.00,33146000.00,44291000.00,39583000.00,49605000.00,50216000.00,44891000.00,44750000.00,47516000.00,43027000.00,,68315000.00,62430000.00,71151000.00,116637000.00,175352000.00,164651000.00,159208000.00,130903000.00,119903000.00,123157000.00,111709000.00,105563000.00,95097000.00,-36226000.00,79070000.00,77521000.00,72949000.00,70023000.00,71152000.00,71152000.00,61757000.00,56425000.00,53774000.00,54632000.00,56057000.00,53600000.00,52203000.00,53100000.00,49900000.00,-300000.00,16000000.00,19500000.00,19400000.00,19400000.00,32600000.00,30600000.00,28300000.00,23300000.00,20300000.00,,
depreciationAndAmortization,,,,66617.00,,,,34364000.00,,,,-806021000.00,,,,-735528000.00,,,,-758555000.00,,,,-688185000.00,,,,-644535000.00,,,,-573614000.00,,,,-545058000.00,,,,-501280000.00,,,,-175473000.00,,,,15011000.00,,,,-408694000.00,,,,-523742000.00,,,,-894840000.00,,,,-1270234000.00,,,,-1043687000.00,,,,1600815000.00,,,,1507850000.00,,,,1218315000.00,5085000.00,44204000.00,32598000.00,-139404000.00,,48028000.00,48323000.00,,,47468500.00,-201895000.00,,,,,17244000.00,49240000.00,45799000.00,40352000.00,36499000.00,34580000.00,30677000.00,27618000.00,25544000.00,23186000.00,23012000.00,21031000.00,20688000.00,19686000.00,19054000.00,16368000.00,16368000.00,17256000.00,16728000.00,16998000.00,17643000.00,17396000.00,16827000.00,15824000.00,13900000.00,14600000.00,,,,,,10500000.00,9500000.00,8100000.00,6900000.00,5900000.00,,
nonOperatingIncomeNetOther,,69121000.00,76382000.00,71888000.00,63905000.00,75358000.00,94353000.00,134091000.00,95921000.00,97407000.00,88907000.00,101415000.00,73874000.00,63201000.00,69914000.00,87909000.00,66722000.00,59023000.00,52638000.00,66759000.00,72802000.00,65388000.00,65698000.00,85725000.00,49055000.00,47947000.00,49666000.00,76843000.00,55925000.00,45489000.00,61132000.00,57485000.00,48988000.00,54409000.00,51616000.00,63563000.00,49876000.00,48467000.00,41371000.00,62971000.00,34504000.00,45440000.00,42997000.00,26892000.00,-16595000.00,27803000.00,32707000.00,-193458000.00,34074000.00,42745000.00,51058000.00,,18914000.00,38925000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
operatingIncome,65761000.00,69121000.00,76382000.00,704274.00,63905000.00,75358000.00,94353000.00,134091000.00,95921000.00,97407000.00,88907000.00,907436000.00,73874000.00,63201000.00,69914000.00,823437000.00,66722000.00,59023000.00,52638000.00,825314000.00,72802000.00,65388000.00,65698000.00,773910000.00,49055000.00,47947000.00,49666000.00,723165000.00,55925000.00,45489000.00,61132000.00,631099000.00,48988000.00,54409000.00,51616000.00,608621000.00,49876000.00,48467000.00,41371000.00,564251000.00,34504000.00,45440000.00,42997000.00,202365000.00,-16595000.00,27803000.00,32707000.00,-208469000.00,34074000.00,42745000.00,51058000.00,458862000.00,18914000.00,38925000.00,54210000.00,590828000.00,68723000.00,44092000.00,12612000.00,925501000.00,72936000.00,93042000.00,81997000.00,1372533000.00,114856000.00,110267000.00,87834000.00,1163450000.00,82028000.00,84514000.00,73164000.00,-1508672000.00,67237000.00,62654000.00,53020000.00,-1436341000.00,47701000.00,48585000.00,52176000.00,-1201994000.00,764000.00,904000.00,548000.00,183695000.00,39583000.00,1577000.00,1893000.00,44891000.00,44750000.00,47500.00,244922000.00,43027000.00,68315000.00,62430000.00,71151000.00,99393000.00,126112000.00,118852000.00,118856000.00,94404000.00,85323000.00,92480000.00,84091000.00,80019000.00,71911000.00,-59238000.00,58039000.00,56833000.00,53263000.00,50969000.00,54784000.00,,44501000.00,39697000.00,36776000.00,36989000.00,38661000.00,36773000.00,36379000.00,39200000.00,35300000.00,-300000.00,16000000.00,19500000.00,19400000.00,19400000.00,22100000.00,21100000.00,20200000.00,16400000.00,14400000.00,,
otherOperatingExpenses,65761000.00,,,3239194.00,,,,2474804000.00,,,,2196427000.00,,,,2179476000.00,,,,2085378000.00,0.00,0.00,0.00,2063914000.00,0.00,0.00,0.00,1908421000.00,0.00,0.00,0.00,1726357000.00,0.00,0.00,0.00,1717592000.00,0.00,0.00,0.00,1685337000.00,0.00,0.00,0.00,1921400000.00,16595000.00,27803000.00,32707000.00,1810727000.00,34074000.00,42745000.00,51058000.00,1961448000.00,18914000.00,38925000.00,54210000.00,1877540000.00,68723000.00,44092000.00,12612000.00,2014605000.00,72936000.00,93042000.00,81997000.00,2445733000.00,114856000.00,110267000.00,87834000.00,2151633000.00,82028000.00,84514000.00,73164000.00,1650046000.00,67237000.00,62654000.00,53020000.00,1511552000.00,47701000.00,48585000.00,52176000.00,1254235000.00,764000.00,904000.00,548000.00,183695000.00,39583000.00,1577000.00,1893000.00,1624109000.00,44750000.00,47500.00,201895000.00,0.00,0.00,0.00,0.00,105686000.00,312531000.00,295610000.00,297386000.00,252918000.00,239842000.00,238853000.00,229959000.00,198919000.00,178224000.00,283955000.00,160539000.00,155317000.00,144130000.00,144708000.00,113131000.00,,119927000.00,113497000.00,108195000.00,114329000.00,110967000.00,109895000.00,109963000.00,100600000.00,92100000.00,88400000.00,16000000.00,19500000.00,19400000.00,19400000.00,62400000.00,62000000.00,54900000.00,53600000.00,48500000.00,,
interestExpense,,,,66438.00,,,,3686000.00,,,,15650000.00,,,,57205000.00,,,,52399000.00,0.00,0.00,0.00,25165000.00,0.00,0.00,0.00,9123000.00,0.00,0.00,0.00,3321000.00,0.00,0.00,0.00,2426000.00,0.00,0.00,0.00,2924000.00,0.00,0.00,0.00,3222000.00,0.00,0.00,0.00,2550000.00,0.00,0.00,0.00,3548000.00,0.00,0.00,0.00,4411000.00,0.00,0.00,0.00,36524000.00,0.00,0.00,0.00,194432000.00,0.00,0.00,0.00,187833000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2230000.00,6519000.00,4479000.00,3501000.00,1734000.00,1698000.00,2187000.00,1967000.00,963000.00,713000.00,619000.00,673000.00,604000.00,605000.00,472000.00,7870000.00,7870000.00,238000.00,231000.00,408000.00,226000.00,2342000.00,2205000.00,2223000.00,2300000.00,2500000.00,2400000.00,,,,,1800000.00,1700000.00,1900000.00,1600000.00,1500000.00,,
taxProvision,8770000.00,8563000.00,8945000.00,8108000.00,7589000.00,7217000.00,8425000.00,8929000.00,7245000.00,6490000.00,7820000.00,8219000.00,6875000.00,6275000.00,7655000.00,7887000.00,6894000.00,6749000.00,6199000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extraordinaryItems,,,,,,,,,,,,,,,,,,,,-1155000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonRecurring,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incomeTaxExpense,8770000.00,8563000.00,8945000.00,8108000.00,7589000.00,7217000.00,8425000.00,8929000.00,7245000.00,6490000.00,7820000.00,8219000.00,6875000.00,6275000.00,7655000.00,7887000.00,6894000.00,6749000.00,6199000.00,6879000.00,6902000.00,6931000.00,7538000.00,7132000.00,5877000.00,6206000.00,5756000.00,5966.00,5667000.00,5585000.00,5585000.00,5803.00,6301000.00,6185000.00,6031000.00,5896000.00,5742000.00,5613000.00,5212000.00,5499000.00,4981000.00,5164000.00,4766000.00,703000.00,6547000.00,6464000.00,6008000.00,6005000.00,7071000.00,7233000.00,7378000.00,7243000.00,6699000.00,7153000.00,6964000.00,7415000.00,6193000.00,5839000.00,5877000.00,6643000.00,8575000.00,9131000.00,9561000.00,10147000.00,10028000.00,9620000.00,9309000.00,10334000.00,8025000.00,8509000.00,7605000.00,7607000.00,6667000.00,6530000.00,6186000.00,6834000.00,5943000.00,6206000.00,5815000.00,6227000.00,5577000.00,5213000.00,4802000.00,5130000.00,5244000.00,5786000.00,5493000.00,5848000.00,5760000.00,5422000.00,6159000.00,6159000.00,4537000.00,5031000.00,5225000.00,11243000.00,17939000.00,17159000.00,17301000.00,14827000.00,13377000.00,14452000.00,13140000.00,5536000.00,4998000.00,4265000.00,4017000.00,3937000.00,3701000.00,3467000.00,3818000.00,3818000.00,3256000.00,2367000.00,2183000.00,1654000.00,1634000.00,2297000.00,2732000.00,4400000.00,2700000.00,800000.00,-16000000.00,-19500000.00,-19400000.00,-19400000.00,1000000.00,1000000.00,800000.00,700000.00,600000.00,,
totalRevenue,65761000.00,69121000.00,76382000.00,71888000.00,63905000.00,75358000.00,94353000.00,134091000.00,95921000.00,97407000.00,88907000.00,101415000.00,73874000.00,63201000.00,69914000.00,87909000.00,66722000.00,59023000.00,52638000.00,66759000.00,72802000.00,65388000.00,65698000.00,85725000.00,49055000.00,47947000.00,49666000.00,78630.00,55925000.00,45489000.00,61132000.00,57485.00,48988000.00,54409000.00,51616000.00,63563000.00,49876000.00,48467000.00,41371000.00,62971000.00,34504000.00,45440000.00,42997000.00,70807000.00,22899000.00,27803000.00,32707000.00,2752441000.00,34074000.00,42745000.00,51058000.00,2952105000.00,18914000.00,38925000.00,54210000.00,2911290000.00,68723000.00,44092000.00,12612000.00,3550683000.00,72936000.00,93042000.00,81997000.00,4719749000.00,114856000.00,110267000.00,87834000.00,4138240000.00,82028000.00,84514000.00,73164000.00,141374000.00,67237000.00,62654000.00,53020000.00,75211000.00,47701000.00,48585000.00,52176000.00,52241000.00,5849000.00,45108000.00,33146000.00,44291000.00,39583000.00,49605000.00,50216000.00,1669000000.00,44750000.00,47516000.00,43027000.00,43027000.00,68315000.00,62430000.00,71151000.00,205079000.00,438643000.00,414462000.00,416242000.00,347322000.00,325165000.00,331333000.00,314050000.00,278938000.00,250135000.00,224717000.00,218578000.00,212150000.00,197393000.00,195677000.00,167915000.00,167915000.00,164428000.00,153194000.00,144971000.00,151318000.00,149628000.00,146668000.00,146342000.00,139800000.00,127400000.00,88100000.00,,,,,84500000.00,83100000.00,75100000.00,70000000.00,62900000.00,,
totalOperatingExpenses,65761000.00,,,1545994.00,,,,753094000.00,,,,675331000.00,,,,704610000.00,,,,671626000.00,0.00,0.00,0.00,685880000.00,0.00,0.00,0.00,634685000.00,0.00,0.00,0.00,431635000.00,0.00,0.00,0.00,426960000.00,0.00,0.00,0.00,423043000.00,0.00,0.00,0.00,508364000.00,-16595000.00,27803000.00,32707000.00,533578000.00,34074000.00,42745000.00,51058000.00,515884000.00,18914000.00,38925000.00,54210000.00,558361000.00,68723000.00,44092000.00,12612000.00,539198000.00,72936000.00,93042000.00,81997000.00,591221000.00,114856000.00,110267000.00,87834000.00,583296000.00,82028000.00,84514000.00,73164000.00,386590000.00,67237000.00,62654000.00,53020000.00,426389000.00,47701000.00,48585000.00,52176000.00,339706000.00,764000.00,904000.00,548000.00,183695000.00,39583000.00,1577000.00,1893000.00,-1624109000.00,44750000.00,47500.00,201895000.00,0.00,0.00,0.00,0.00,-105686000.00,-312531000.00,-295610000.00,-297386000.00,-252918000.00,-239842000.00,-238853000.00,-229959000.00,-198919000.00,-178224000.00,-283955000.00,-160539000.00,-155317000.00,-144130000.00,-144708000.00,-113131000.00,,-119927000.00,-113497000.00,-108195000.00,-114329000.00,-110967000.00,-109895000.00,-109963000.00,-100600000.00,-92100000.00,-88400000.00,16000000.00,19500000.00,19400000.00,19400000.00,-62400000.00,-62000000.00,-54900000.00,-53600000.00,-48500000.00,,
costOfRevenue,,,,1693200.00,,,,1439475000.00,,,,1314107000.00,,,,1296483000.00,,,,1209864000.00,0.00,0.00,0.00,1231366000.00,0.00,0.00,0.00,1111190000.00,0.00,0.00,0.00,1139709000.00,0.00,0.00,0.00,1150918000.00,0.00,0.00,0.00,1139353000.00,0.00,0.00,0.00,1413036000.00,0.00,0.00,0.00,1277149000.00,0.00,0.00,0.00,1445564000.00,0.00,0.00,0.00,1319179000.00,0.00,0.00,0.00,1475407000.00,0.00,0.00,0.00,1854512000.00,0.00,0.00,0.00,1568337000.00,0.00,0.00,0.00,1263456000.00,0.00,0.00,0.00,1085163000.00,0.00,0.00,0.00,914529000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
