,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-03-31,2000-12-31,2001-09-30,2001-06-30
totalCurrentAssets,2054900000.00,2003900000.00,2050200000.00,1909800000.00,1812600000.00,1601500000.00,1813900000.00,2051500000.00,1150500000.00,1132500000.00,1317600000.00,1405700000.00,1298000000.00,1591700000.00,1753200000.00,1602600000.00,1448000000.00,1529500000.00,1628600000.00,1552000000.00,1375500000.00,1386000000.00,1326600000.00,1302100000.00,1220700000.00,1318000000.00,1348600000.00,1332400000.00,1337100000.00,1379500000.00,1369300000.00,1343000000.00,1282000000.00,1344800000.00,1284300000.00,1276700000.00,1091200000.00,1123500000.00,1095600000.00,1108600000.00,1010800000.00,1071700000.00,984200000.00,986400000.00,864900000.00,855200000.00,852100000.00,792500000.00,670200000.00,710300000.00,819000000.00,877300000.00,763400000.00,768600000.00,778200000.00,815600000.00,700600000.00,821300000.00,851400000.00,1019700000.00,979400000.00,1095600000.00,1159500000.00,1192422000.00,1138020000.00,1223762000.00,1237668000.00,1293064000.00,1188168000.00,1230970000.00,1217844000.00,1185180000.00,1009519000.00,1116385000.00,1174008000.00,1143506000.00,1039296000.00,1187188000.00,1068956000.00,1012009000.00,856498000.00,929791000.00,873534000.00,849783000.00,764633000.00,805142000.00,799855000.00,,,,,
longTermInvestments,291800000.00,287300000.00,280800000.00,235000000.00,173500000.00,105300000.00,115400000.00,123500000.00,,,,,,,,,,,,400000.00,2900000.00,2300000.00,1600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netTangibleAssets,,1994300000.00,1981900000.00,3617000000.00,-1147700000.00,-443800000.00,-1491900000.00,306600000.00,306600000.00,159900000.00,300400000.00,214800000.00,85000000.00,471000000.00,389900000.00,375500000.00,322400000.00,339900000.00,285000000.00,226200000.00,230300000.00,199800000.00,187800000.00,183800000.00,131800000.00,102600000.00,82700000.00,103100000.00,79100000.00,40900000.00,63100000.00,135800000.00,184300000.00,236500000.00,275600000.00,340900000.00,462000000.00,466900000.00,453600000.00,436100000.00,418100000.00,425200000.00,400600000.00,374400000.00,366700000.00,344500000.00,329300000.00,307900000.00,294600000.00,292400000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shortTermInvestments,7400000.00,10300000.00,5500000.00,5400000.00,7900000.00,10800000.00,12500000.00,11000000.00,,,,,,,,11000000.00,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,8000000.00,,,,,,,,,,,,,913000.00,913000.00,909000.00,1813000.00,1799000.00,1645000.00,1623000.00,1640000.00,1637000.00,1591000.00,1591000.00,1545000.00,1545000.00,1499000.00,1499000.00,1455000.00,1455000.00,1410000.00,,1304000.00,,
netReceivables,-41600000.00,342800000.00,322800000.00,446200000.00,338400000.00,389300000.00,392300000.00,469500000.00,206900000.00,258700000.00,306600000.00,337400000.00,245500000.00,202800000.00,154100000.00,348000000.00,261100000.00,271200000.00,274000000.00,343300000.00,252100000.00,257100000.00,261500000.00,321800000.00,240500000.00,237400000.00,254200000.00,321000000.00,240800000.00,244300000.00,226900000.00,295200000.00,236100000.00,246200000.00,249600000.00,262600000.00,199700000.00,227400000.00,220000000.00,236600000.00,177400000.00,201000000.00,194200000.00,223700000.00,76900000.00,77700000.00,77800000.00,79000000.00,74600000.00,67600000.00,84700000.00,102600000.00,84600000.00,81500000.00,89800000.00,79000000.00,82000000.00,85800000.00,76400000.00,146000000.00,162700000.00,200100000.00,222300000.00,253883000.00,241489000.00,263219000.00,257032000.00,299769000.00,247261000.00,265164000.00,250628000.00,289453000.00,225110000.00,262615000.00,253167000.00,253556000.00,224291000.00,236425000.00,215295000.00,208082000.00,198430000.00,216450000.00,182211000.00,187280000.00,175075000.00,175048000.00,170809000.00,,,,,
longTermDebt,3136500000.00,3181300000.00,3194800000.00,3216800000.00,3261800000.00,3315500000.00,3340700000.00,3511700000.00,1327700000.00,1335000000.00,1157700000.00,1165200000.00,1174100000.00,1182100000.00,1117500000.00,907000000.00,867800000.00,871200000.00,874700000.00,866500000.00,852100000.00,855600000.00,859100000.00,862600000.00,901400000.00,905200000.00,908900000.00,912700000.00,916300000.00,927900000.00,931700000.00,940400000.00,747900000.00,758200000.00,679800000.00,678700000.00,592100000.00,537500000.00,540400000.00,543300000.00,511300000.00,580800000.00,472400000.00,461400000.00,431900000.00,399300000.00,415000000.00,439100000.00,468800000.00,526800000.00,537000000.00,534900000.00,500700000.00,513400000.00,527300000.00,528800000.00,520600000.00,538900000.00,540500000.00,548300000.00,608500000.00,608900000.00,473300000.00,473851000.00,465671000.00,465782000.00,477880000.00,454010000.00,456283000.00,470743000.00,471109000.00,472427000.00,473818000.00,476408000.00,476251000.00,492536000.00,497355000.00,501524000.00,557100000.00,559128000.00,503949000.00,468894000.00,436241000.00,440143000.00,414011000.00,445098000.00,429689000.00,492548000.00,,435879000.00,,
inventory,1242100000.00,1199200000.00,1081400000.00,959200000.00,822200000.00,783200000.00,701100000.00,718400000.00,413800000.00,560200000.00,769600000.00,875200000.00,828700000.00,636400000.00,1059700000.00,985000000.00,1030100000.00,1100800000.00,1167800000.00,1067600000.00,962800000.00,967400000.00,912800000.00,826000000.00,843500000.00,930400000.00,969100000.00,894900000.00,892400000.00,989500000.00,997900000.00,917200000.00,887600000.00,928500000.00,870500000.00,886000000.00,784600000.00,793100000.00,772300000.00,767700000.00,734500000.00,712500000.00,703900000.00,648500000.00,588400000.00,595200000.00,583900000.00,519500000.00,457100000.00,482900000.00,566600000.00,542900000.00,525600000.00,517200000.00,498300000.00,499700000.00,426300000.00,529300000.00,556500000.00,666600000.00,696800000.00,756800000.00,803000000.00,769992000.00,745428000.00,808235000.00,780491000.00,775313000.00,715458000.00,779817000.00,776679000.00,709791000.00,623444000.00,722160000.00,800479000.00,761557000.00,692300000.00,746284000.00,707513000.00,650397000.00,560268000.00,642375000.00,622436000.00,604791000.00,498445000.00,526108000.00,510799000.00,491698000.00,,554141000.00,,
accountsPayable,601800000.00,687500000.00,672200000.00,147400000.00,771500000.00,812800000.00,880200000.00,163900000.00,459500000.00,451900000.00,454600000.00,97600000.00,418000000.00,299200000.00,268700000.00,81700000.00,315000000.00,295000000.00,306800000.00,81900000.00,291300000.00,283300000.00,293000000.00,92400000.00,277800000.00,268300000.00,327700000.00,81900000.00,271100000.00,270800000.00,281200000.00,85500000.00,264500000.00,269100000.00,273200000.00,60600000.00,216700000.00,226100000.00,224500000.00,62400000.00,194700000.00,199800000.00,209300000.00,64800000.00,180500000.00,183800000.00,195400000.00,45600000.00,177800000.00,183800000.00,183600000.00,162500000.00,152000000.00,153400000.00,139300000.00,43000000.00,131800000.00,143900000.00,135200000.00,46200000.00,155200000.00,184300000.00,173200000.00,72113000.00,48822000.00,63176000.00,67149000.00,63951000.00,64610000.00,65620000.00,70820000.00,72432000.00,54191000.00,66649000.00,77097000.00,53078000.00,48558000.00,49842000.00,43314000.00,42882000.00,40924000.00,44566000.00,41303000.00,40120000.00,40460000.00,40040000.00,38257000.00,484948000.00,,536155000.00,,
totalPermanentEquity,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,394200000.00,0.00,0.00,0.00,279700000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noncontrollingInterestInConsolidatedEntity,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temporaryEquityRedeemableNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedOtherComprehensiveIncome,77200000.00,71400000.00,61800000.00,74400000.00,74100000.00,51000000.00,29100000.00,-700000.00,-3700000.00,-5900000.00,-1000000.00,-5600000.00,-6700000.00,-6700000.00,-6300000.00,-2900000.00,-3500000.00,-2800000.00,-900000.00,600000.00,2700000.00,2000000.00,1200000.00,-900000.00,-1800000.00,-2000000.00,-1700000.00,-2100000.00,-6400000.00,-7000000.00,-6000000.00,-3500000.00,-4600000.00,-2100000.00,-2100000.00,-1500000.00,-800000.00,-900000.00,-300000.00,200000.00,-300000.00,-300000.00,-900000.00,-1600000.00,-2300000.00,-3100000.00,-3700000.00,-4500000.00,-4700000.00,-5300000.00,-5100000.00,-6000000.00,-7300000.00,-6900000.00,-6200000.00,-5700000.00,-6300000.00,-4900000.00,-6800000.00,-5600000.00,-2100000.00,-2100000.00,-3500000.00,-2609000.00,-2158000.00,-1460000.00,-2126000.00,-2077000.00,-2074000.00,-2023000.00,-2275000.00,-3587000.00,-4648000.00,-7876000.00,-2646000.00,-6286000.00,-5087000.00,-4652000.00,-1759000.00,-483000.00,-22000.00,-55000.00,-89000.00,-122000.00,-154000.00,-30456000.00,1913000.00,,,,,
additionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,563500000.00,0.00,0.00,0.00,549400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockTotalEquity,,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,400000.00,363000.00,363000.00,362000.00,352000.00,351000.00,349000.00,347000.00,349000.00,344000.00,344000.00,342000.00,342000.00,342000.00,341000.00,341000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,340000.00,,,,,
preferredStockTotalEquity,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarningsTotalEquity,,2781100000.00,2763300000.00,2610100000.00,2338200000.00,2133300000.00,1931900000.00,1881300000.00,1740800000.00,1593800000.00,1441700000.00,1348900000.00,1259800000.00,1163600000.00,1114000000.00,1094500000.00,1050900000.00,1009300000.00,957700000.00,922700000.00,887100000.00,842800000.00,799500000.00,750300000.00,707800000.00,677100000.00,645000000.00,611500000.00,544400000.00,512000000.00,475300000.00,444300000.00,403200000.00,352100000.00,311000000.00,275100000.00,263300000.00,230800000.00,194900000.00,163500000.00,136600000.00,113900000.00,86900000.00,54400000.00,31600000.00,10900000.00,-10200000.00,-27800000.00,-49300000.00,-61600000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treasuryStock,,-1066400000.00,-1064300000.00,-1063000000.00,-1053300000.00,-1053100000.00,-1053000000.00,-1044100000.00,-1043900000.00,-1043900000.00,-1043300000.00,-1033700000.00,-1033700000.00,-1033700000.00,-1033600000.00,-1028600000.00,-1028600000.00,-1028400000.00,-1028100000.00,-1023400000.00,-980900000.00,-963900000.00,-943500000.00,-919100000.00,-918900000.00,-913800000.00,-898600000.00,-879500000.00,-829400000.00,-829300000.00,-769000000.00,-663900000.00,-619400000.00,-515100000.00,-459900000.00,-351700000.00,-259500000.00,-219600000.00,-198700000.00,-184000000.00,-174300000.00,-166100000.00,-161000000.00,-149400000.00,-141800000.00,-135400000.00,-126900000.00,-124100000.00,-108400000.00,-92700000.00,-79100000.00,-75000000.00,-74900000.00,-74900000.00,-74700000.00,-74600000.00,-74600000.00,-74600000.00,-74500000.00,-74500000.00,-74500000.00,-74500000.00,-74300000.00,-73319000.00,-65770000.00,-52338000.00,-50634000.00,-14559000.00,-14567000.00,-15032000.00,-15032000.00,-15032000.00,-15032000.00,-15032000.00,-15032000.00,-15032000.00,-15032000.00,-15032000.00,-15064000.00,-15064000.00,-15064000.00,-15064000.00,-8544000.00,-6630000.00,,,,,,,,
accumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrrentAssetsOther,30100000.00,15700000.00,-1200000.00,116700000.00,93200000.00,99000000.00,60400000.00,22200000.00,13500000.00,13400000.00,15000000.00,9600000.00,9800000.00,10000000.00,9800000.00,10000000.00,10100000.00,7700000.00,8500000.00,9300000.00,12500000.00,12300000.00,11800000.00,10000000.00,10600000.00,11200000.00,11500000.00,11700000.00,12600000.00,10400000.00,10800000.00,11400000.00,69600000.00,70600000.00,64300000.00,69700000.00,60500000.00,60500000.00,60000000.00,46000000.00,59500000.00,54000000.00,52700000.00,53300000.00,54400000.00,54500000.00,55300000.00,56000000.00,61400000.00,64300000.00,65800000.00,70200000.00,49500000.00,49700000.00,50100000.00,51800000.00,45300000.00,51000000.00,52900000.00,54700000.00,105400000.00,107300000.00,109000000.00,101996000.00,98526000.00,97907000.00,88741000.00,47675000.00,91741000.00,94130000.00,95283000.00,51905000.00,98574000.00,101185000.00,102624000.00,97015000.00,108359000.00,110157000.00,111010000.00,131136000.00,95279000.00,68241000.00,67233000.00,66798000.00,66692000.00,68392000.00,53851000.00,,,,,
deferredLongTermAssetCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11800000.00,12500000.00,13300000.00,13100000.00,18100000.00,22600000.00,26300000.00,27500000.00,32100000.00,34300000.00,37800000.00,41400000.00,49000000.00,51800000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentAssetsTotal,6200100000.00,6162000000.00,6132600000.00,6111700000.00,6003700000.00,6037300000.00,6046200000.00,6073200000.00,2420900000.00,2392400000.00,2264700000.00,2270600000.00,2232600000.00,1342700000.00,1316000000.00,1308700000.00,1368500000.00,1284500000.00,1276300000.00,1142400000.00,1140800000.00,1134900000.00,1102800000.00,1054600000.00,1049100000.00,1049000000.00,1051100000.00,1003700000.00,989400000.00,992600000.00,966200000.00,962900000.00,961400000.00,967000000.00,893300000.00,915300000.00,834300000.00,812400000.00,777900000.00,780000000.00,764700000.00,683600000.00,673400000.00,675000000.00,625300000.00,635200000.00,630500000.00,626900000.00,638700000.00,627900000.00,622500000.00,609000000.00,563100000.00,570100000.00,568400000.00,585300000.00,571000000.00,605000000.00,620900000.00,634600000.00,1085100000.00,1067800000.00,860200000.00,823878000.00,777337000.00,763794000.00,740544000.00,737773000.00,742579000.00,743317000.00,745912000.00,745620000.00,772662000.00,772114000.00,764967000.00,754453000.00,754621000.00,750418000.00,812086000.00,802270000.00,819595000.00,761439000.00,745634000.00,755861000.00,739240000.00,727418000.00,704517000.00,,,,,
capitalLeaseObligations,237100000.00,239900000.00,246800000.00,242000000.00,247300000.00,252300000.00,259500000.00,267800000.00,220500000.00,217400000.00,315700000.00,328500000.00,290500000.00,94000000.00,66000000.00,69600000.00,81300000.00,83100000.00,77700000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
longTermDebtTotal,3136500000.00,3181300000.00,3194800000.00,3216800000.00,3261800000.00,3315500000.00,3340700000.00,3520100000.00,1327700000.00,1335000000.00,1157700000.00,1165200000.00,1174100000.00,1182100000.00,1117500000.00,907000000.00,867800000.00,871200000.00,874700000.00,866500000.00,852100000.00,855600000.00,859100000.00,862600000.00,901400000.00,905200000.00,908900000.00,912700000.00,916300000.00,927900000.00,931700000.00,940400000.00,747900000.00,758200000.00,679800000.00,678700000.00,592100000.00,537500000.00,540400000.00,543300000.00,511300000.00,580800000.00,472400000.00,461400000.00,431900000.00,399300000.00,415000000.00,439100000.00,468800000.00,526800000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesOther,55800000.00,55600000.00,55100000.00,53500000.00,52100000.00,52100000.00,51900000.00,60700000.00,45600000.00,47900000.00,50900000.00,50900000.00,43600000.00,43700000.00,35300000.00,32400000.00,32900000.00,30600000.00,28100000.00,30700000.00,30300000.00,29200000.00,28600000.00,29200000.00,31600000.00,31500000.00,30000000.00,29900000.00,36100000.00,37000000.00,35400000.00,29500000.00,29900000.00,25100000.00,25200000.00,23400000.00,22200000.00,21400000.00,21000000.00,20500000.00,20000000.00,18600000.00,18000000.00,17400000.00,17500000.00,17600000.00,17100000.00,17400000.00,26300000.00,28000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesTotal,4012000000.00,4047800000.00,4065300000.00,4084700000.00,4014800000.00,4071500000.00,4092800000.00,4289100000.00,1610900000.00,1617300000.00,1535600000.00,1547400000.00,1506000000.00,1328100000.00,1226400000.00,1018000000.00,981400000.00,985100000.00,983500000.00,918900000.00,899800000.00,901400000.00,904000000.00,904300000.00,942100000.00,945700000.00,948100000.00,951500000.00,971100000.00,978600000.00,979300000.00,983600000.00,782300000.00,787500000.00,710300000.00,706000000.00,614300000.00,558900000.00,551800000.00,563800000.00,531300000.00,599400000.00,490400000.00,478800000.00,449400000.00,416900000.00,432100000.00,456500000.00,495100000.00,554800000.00,566400000.00,563400000.00,531000000.00,546300000.00,559600000.00,558500000.00,552500000.00,566500000.00,570200000.00,577100000.00,698300000.00,694900000.00,565500000.00,560408000.00,551920000.00,551365000.00,558927000.00,537949000.00,530428000.00,545565000.00,546610000.00,544808000.00,542477000.00,554710000.00,555740000.00,570426000.00,560771000.00,548886000.00,601597000.00,623546000.00,573373000.00,510654000.00,478058000.00,485820000.00,463848000.00,494469000.00,467132000.00,,,,,
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,1287200000.00,1282000000.00,1288000000.00,1281400000.00,1283400000.00,1278800000.00,1274100000.00,1278600000.00,607700000.00,603900000.00,600200000.00,595500000.00,592100000.00,589500000.00,586400000.00,582900000.00,580800000.00,577800000.00,575500000.00,572900000.00,571700000.00,569200000.00,566700000.00,563500000.00,559800000.00,556400000.00,553100000.00,549400000.00,546600000.00,543500000.00,541100000.00,537200000.00,534900000.00,532400000.00,529100000.00,522600000.00,520500000.00,518100000.00,515400000.00,510500000.00,508500000.00,505700000.00,503600000.00,499000000.00,497500000.00,490400000.00,488400000.00,482600000.00,475400000.00,470400000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liabilitiesAndStockholdersEquity,8255000000.00,8165900000.00,8182800000.00,8021400000.00,7816300000.00,7638800000.00,7860100000.00,8002600000.00,3571400000.00,3524900000.00,3582300000.00,3676300000.00,3530600000.00,2934400000.00,3069200000.00,2911300000.00,2816500000.00,2814000000.00,2904900000.00,2695400000.00,2516300000.00,2520900000.00,2429400000.00,2356700000.00,2269800000.00,2367000000.00,2399700000.00,2336100000.00,2326500000.00,2372100000.00,2335500000.00,2305900000.00,2243400000.00,2311800000.00,2177600000.00,2192000000.00,1925500000.00,1935900000.00,1873500000.00,1888600000.00,1775500000.00,1755300000.00,1657600000.00,1661400000.00,1490200000.00,1490400000.00,1482600000.00,1419400000.00,1308900000.00,1338200000.00,1441500000.00,1486300000.00,1326500000.00,1338700000.00,1346600000.00,1400900000.00,1271600000.00,1426300000.00,1472300000.00,1654300000.00,2064500000.00,2163400000.00,2019700000.00,2016300000.00,1915357000.00,1987556000.00,1978212000.00,2030837000.00,1930747000.00,1974287000.00,1963756000.00,1930800000.00,1782181000.00,1888499000.00,1938975000.00,1897959000.00,1793917000.00,1937606000.00,1881042000.00,1814279000.00,1676093000.00,1691230000.00,1619168000.00,1605644000.00,1503873000.00,1532560000.00,1504372000.00,,,,,
cashAndShortTermInvestments,41600000.00,87800000.00,302300000.00,240700000.00,149200000.00,110900000.00,284300000.00,189400000.00,330600000.00,102300000.00,27800000.00,1400000.00,4100000.00,613200000.00,388600000.00,3500000.00,1800000.00,9600000.00,10900000.00,8300000.00,6800000.00,2500000.00,4800000.00,4700000.00,2800000.00,2700000.00,3100000.00,3400000.00,3700000.00,1800000.00,4400000.00,2800000.00,3900000.00,1900000.00,1100000.00,2900000.00,11100000.00,7000000.00,6100000.00,5400000.00,1300000.00,67000000.00,100000.00,6200000.00,5900000.00,8700000.00,4300000.00,11400000.00,8200000.00,23200000.00,7900000.00,21300000.00,9100000.00,27000000.00,29400000.00,84700000.00,33700000.00,41900000.00,35700000.00,91600000.00,21400000.00,34800000.00,25700000.00,53354000.00,40794000.00,48680000.00,94497000.00,129170000.00,133475000.00,89097000.00,59874000.00,58107000.00,26907000.00,12862000.00,41052000.00,29738000.00,19878000.00,16519000.00,47623000.00,108302000.00,50395000.00,26120000.00,39622000.00,24112000.00,53139000.00,68598000.00,79567000.00,,,,,
propertyPlantAndEquipmentGross,,,,1941000000.00,,,,,,1390600000.00,1261300000.00,1273600000.00,1232300000.00,1013000000.00,986500000.00,975300000.00,1020500000.00,997800000.00,988800000.00,886100000.00,877600000.00,871900000.00,854500000.00,834200000.00,823000000.00,822300000.00,824100000.00,815400000.00,800300000.00,803500000.00,776700000.00,772800000.00,761600000.00,765200000.00,726100000.00,741600000.00,700100000.00,677500000.00,656100000.00,651500000.00,634300000.00,578600000.00,566000000.00,565800000.00,520100000.00,527700000.00,518700000.00,510800000.00,509500000.00,493000000.00,480700000.00,458400000.00,444700000.00,441900000.00,440900000.00,449100000.00,438400000.00,468900000.00,468100000.00,476700000.00,479900000.00,460800000.00,251200000.00,238581000.00,210688000.00,209471000.00,204782000.00,202584000.00,201053000.00,198825000.00,194621000.00,193457000.00,206900000.00,205982000.00,201154000.00,195788000.00,191078000.00,183099000.00,270451000.00,266991000.00,259553000.00,258602000.00,277735000.00,286930000.00,273350000.00,262803000.00,258379000.00,,,,,
propertyPlantAndEquipmentNet,2191100000.00,2173800000.00,2170200000.00,2176500000.00,2152500000.00,2220100000.00,2240800000.00,2251000000.00,1412700000.00,1390600000.00,1261300000.00,1273600000.00,1232300000.00,1013000000.00,986500000.00,975300000.00,1020500000.00,997800000.00,988800000.00,886100000.00,877600000.00,871900000.00,854500000.00,834200000.00,823000000.00,822300000.00,824100000.00,815400000.00,800300000.00,803500000.00,776700000.00,772800000.00,761600000.00,765200000.00,726100000.00,741600000.00,700100000.00,677500000.00,656100000.00,651500000.00,634300000.00,578600000.00,566000000.00,565800000.00,520100000.00,527700000.00,518700000.00,510800000.00,509500000.00,493000000.00,480700000.00,458400000.00,444700000.00,441900000.00,440900000.00,449100000.00,438400000.00,468900000.00,468100000.00,476700000.00,479900000.00,460800000.00,251200000.00,238581000.00,210688000.00,209471000.00,204782000.00,202584000.00,201053000.00,198825000.00,194621000.00,193457000.00,206900000.00,205982000.00,201154000.00,195788000.00,191078000.00,183099000.00,270451000.00,266991000.00,259553000.00,258602000.00,277735000.00,286930000.00,273350000.00,262803000.00,258379000.00,,,,,
accumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netWorkingCapital,1060400000.00,954300000.00,981900000.00,876400000.00,653900000.00,444600000.00,229100000.00,453500000.00,491300000.00,373200000.00,268900000.00,182300000.00,85300000.00,698500000.00,571300000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInvestedCapital,6529900000.00,6358300000.00,6372700000.00,6350100000.00,5996600000.00,5839900000.00,5984400000.00,6408900000.00,2788400000.00,2754100000.00,2670200000.00,2744600000.00,2670900000.00,2415300000.00,2555900000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
